zone,population,stations,lat,lon,ev_density,score,priority
E,5649.28055641348,1.08278268331392,13.015217004082018,75.18281372739294,283.4815916889913,1904.3459177861696,Low
A,4562.180704850816,2.0318478312178403,14.02464864560092,71.37978919255646,263.3040567317801,1673.3906799388562,Low
B,6642.955974807884,1.0047616310971539,13.064265766719535,77.1160224370204,443.739907108425,2327.155843362674,Medium
C,3013.373902363331,0.0,13.236694846685879,72.81137977954963,150.60462912010723,1028.156664947995,Low
D,9474.3582200256,2.9673385714130083,12.161050328196005,78.83429542476648,498.29745685989343,3162.5319291367423,Medium
E,5621.750621136912,0.971075086604313,12.860836828150122,71.98408153810048,283.1364856105063,1947.2416059144236,Low
A,4721.5325787127895,1.9015237630706932,12.850017742987324,75.57691939551316,231.92758672729764,1552.8660184300415,Low
B,8338.220113326326,1.005124342044545,13.680026319185302,74.11955126775204,412.319588985561,2572.670983918711,Medium
C,3057.2672816112063,0.0,13.049271471065287,77.00658412796263,161.30541769797628,927.1585046236518,Low
D,9523.955985754901,3.045865527909109,13.100336880222896,80.29056452302586,567.7620046340601,3236.122851902916,Medium
E,6346.377286091797,0.9757853301181895,12.389961413271468,86.3851140590427,297.46834546003265,1901.8388975869307,Low
A,5160.521400912013,2.100858617471492,13.474749891863626,77.68785055806809,285.872858081891,1642.9686265485163,Low
B,8662.807812227145,0.9545334793981584,14.395250099327807,80.43833028758472,381.1229241486891,2559.6675083582013,Medium
C,3162.2532767816747,0.0,11.7253874354131,76.02323843319651,149.95521707773344,1000.3169422666141,Low
D,9771.810009741688,3.3215922470758024,12.471730638694778,73.19381529064475,490.49062535165746,3355.815353400431,Medium
E,5921.371187090268,1.0446763762663056,13.617942903865506,76.32420524162777,323.57020322112714,1961.536437473404,Low
A,4936.596829142909,2.0614423295555784,12.846258671746911,83.10889755454014,249.23498907017282,1672.9522107025173,Low
B,6995.752481308751,1.0467581896411626,12.21400944877381,78.27865687138979,398.83361317253826,2526.305489099148,Medium
C,3029.3753014278363,0.0,12.337011316840021,80.77676134154964,145.7605085736281,941.5392652047474,Low
D,10605.800148437753,2.8694657654987,12.335761652970735,80.53765670432888,474.75205344627375,3082.810609221805,Medium
E,5645.746573435792,0.93934429695278,12.788861322597253,72.621595684641,308.6776892241139,1813.9966356447453,Low
A,5023.553310342856,2.1849099327620825,13.18227180657934,83.04820563582088,271.51111438483736,1570.0016846244953,Low
B,7675.579809573234,0.9483883417201093,13.532774451750463,71.5503933232036,442.04498011465256,2542.7363609830245,Medium
C,2974.8207579110317,0.0,12.32781140294576,79.08622540809978,157.03179911235299,864.7465942993044,Low
D,9905.644884436844,2.8858442744609722,12.390003685260725,78.25620337568657,487.0532883741144,3273.6009648501713,Medium
E,5875.073466624117,0.9790375249735898,12.996367762931914,73.83667195673526,299.1155321515943,1876.7883267422571,Low
A,5379.65888541833,2.0008121904156995,12.909256340282093,73.16456998368245,243.44307898327406,1552.6293238141234,Low
B,8434.078437545575,0.96135813645077,11.265689030047858,82.15233621318662,390.96057210679066,2695.335740092698,Medium
C,2909.6251797264836,0.0,13.633627016152094,73.94273750322829,160.62355314281487,1024.253755990221,Low
D,9470.399892794892,2.9784104486246044,11.685506377722758,80.40956556522195,538.2412427877487,3257.3573381815095,Medium
E,5702.8835045762735,1.0010723977078508,13.641778947086541,78.10414960347794,291.09461981623366,2039.7371615418322,Low
A,4784.862592268471,2.183403484600057,12.47283259551301,86.01585603788796,232.34274892843715,1579.0841661144427,Low
B,8433.59268124012,0.9509440220225469,11.916064395638037,83.99997112633002,373.2366026534576,2435.0802969790875,Medium
C,2998.8413241536773,0.0,12.1003144773282,68.06369351717122,132.7310407880824,968.0261396153101,Low
D,10392.221563754483,2.849892085706346,13.96438931503884,82.09462506185876,522.7979972555305,3281.8225254590043,Medium
E,6192.0935800342395,1.057608338688249,14.006224613506571,81.04157035540378,303.83700137900223,1989.917766598842,Low
A,5278.678014240233,1.9803348085991967,13.62882759113181,78.12777834937765,233.33168519938147,1541.2850411608658,Low
B,8011.335540237824,1.0090708048139807,12.865225848226805,77.29222849024208,381.948282990747,2774.6040782845603,Medium
C,3154.890868494779,0.0,12.51943611154827,77.13291996696694,146.87458459177375,963.42304701791,Low
D,10249.471239042905,3.107897923687491,12.913192097934475,73.89055493797021,530.2413506287982,3382.106633774558,Medium
E,6180.121524308842,0.9665727325547058,13.400759889310965,72.60659616518008,300.487648914578,2017.830051264568,Low
A,5317.474455287145,1.9355466653029807,13.376399926822668,72.89213696974326,243.80814849736652,1641.3919209154717,Low
B,7468.521674007246,0.9908731624859445,13.755050324986378,74.62440075839876,416.2237132753858,2411.398333834039,Medium
C,2748.307487931912,0.0,13.680106441743913,79.22553074103827,148.359672805519,1016.7254082827469,Low
D,10129.831121024505,3.2890560549463346,12.169487019175172,77.62241004287046,497.75636592001223,3168.750613028821,Medium
E,5532.640772736719,0.979586506300282,11.89236904209696,75.63166600979235,287.440164508048,1959.0617300333595,Low
A,5125.036518486493,2.0988937108179244,13.837642742246025,75.56012503523857,238.51034111111113,1661.3707018707735,Low
B,7587.425860824542,0.9757781125161785,12.438293786413412,82.0365211067636,435.99906676075983,2725.7578295942126,Medium
C,2891.5607263373918,0.0,12.338654676632496,80.6199330922465,137.44697657162928,989.5876205498747,Low
D,9539.194941379896,3.3559875685482012,13.106822965540537,80.72532007764792,475.8176129718374,2768.433522923806,Medium
E,5799.387102427568,0.9884179359421695,14.215002055047169,80.98921400499465,321.08660133965026,1822.8242431367091,Low
A,4911.338194009729,1.9926439599993493,13.21858875674292,76.87001509575951,263.93068518215273,1542.4680400409513,Low
B,7791.967615190427,1.0433190796711895,12.096394598779852,74.39339438279383,366.87431029853934,2653.230655925381,Medium
C,2881.850427711063,0.0,13.431112894788363,78.68083441193048,143.39267325463373,1025.6923227872721,Low
D,10260.09559132077,2.8917063841595256,11.76055383363033,67.82881873868612,460.3604393707087,3055.0803516083156,Medium
E,6103.78751115093,0.9887084238037109,12.684927562876425,75.0409197402311,323.0328934902964,1972.156574883549,Low
A,5413.472261528061,2.106411474993087,13.399934936889904,80.81250711588892,268.26096038790257,1722.4487435858991,Low
B,7889.060192753043,1.0301351496575253,12.90574109340408,89.93925399458968,391.27103886106397,2650.9068529767974,Medium
C,3025.1495907745634,0.0,12.696978352448795,80.5552921016141,152.3776410998195,836.650437230638,Low
D,10238.287341626972,2.925391978721282,12.430167640859352,79.6510711769029,505.64626147526616,3152.355233514062,Medium
E,6360.624531770731,1.0262777441594328,11.843648358471158,77.65569648988469,285.4452512354518,1919.5452625144878,Low
A,5266.651494596121,2.2392045737799404,13.489498161945571,71.86164032579188,277.93660469053503,1668.230039761054,Low
B,7584.756433961615,1.0025945295663747,13.811855541312465,80.79209252282105,411.12226161821656,2477.177429205317,Medium
C,3102.23300630109,0.0,13.143715295086297,76.40775038369823,139.12581659991824,999.9041386688563,Low
D,9925.958871060617,3.062974504074095,12.991628705404297,81.02451081571661,502.6176521495295,3135.0980325254363,Medium
E,6390.378494533517,1.0044433598391143,13.889662522221077,75.38808811963179,280.1146417625793,2044.311917989542,Low
A,4635.191537364996,2.044591291900453,13.411138972292905,75.5599036195719,235.77693558236393,1652.4184188997397,Low
B,7320.682612276177,1.0680786303030394,12.968155834684563,84.2596936465929,440.97941555838685,2723.6857535372183,Medium
C,3002.2152386964644,0.0,12.514826781081666,78.51137203948937,152.26307569073077,915.8158979348883,Low
D,9950.962806710944,2.9400108122489974,13.078670594097563,79.22175677943929,499.0585751730414,3046.1148281500405,Medium
E,5685.37797099736,1.014988291622496,13.054013512665751,84.59935534948453,311.7120119315598,2040.9732298444728,Low
A,5159.7560151133075,2.108742111350258,12.641041639739257,77.63157460281893,234.24406610966113,1521.9469909531915,Low
B,7984.578740084649,0.9912103109956594,12.387604653321869,82.31902244780096,397.74289197101916,2685.714872878346,Medium
C,2868.729079901051,0.0,12.499060120831428,74.04329248723447,133.8512364892061,1003.2079158951484,Low
D,9418.296915426126,3.1298272105056126,12.605643744580139,78.03969703396318,471.2708671668109,3034.7603742892015,Medium
E,6330.119636238254,0.9382576316604666,12.431311577301482,75.71272174421058,295.3454213162546,1954.5874626895506,Low
A,4922.86532158037,2.2390555822723757,13.516493186646152,82.41240309057936,243.60879482329156,1590.5216520782744,Low
B,7638.925065866595,0.9981464127071203,13.37528770232204,78.33340210851173,423.38996975511725,2724.8852697714333,Medium
C,3110.7736239561605,0.0,13.138171802864044,76.9112825602532,148.538430496946,1050.4046095174288,Low
D,10409.322883557867,2.779479265582407,13.067194244607816,76.37008225450927,531.322574031157,3230.4159372001736,Medium
E,5896.20954402616,0.9847421308887715,13.783796715973788,79.00548681259906,301.93349627650963,1935.5140282200916,Low
A,5469.5479422099725,1.850844982345745,13.087928667165839,73.65770190179826,247.45757070945862,1675.4763195521946,Low
B,7716.336452226795,1.0069011028979291,13.406034658806133,72.30631699995243,409.8340144350211,2753.8605620142944,Medium
C,2956.4316561012665,0.0,12.962928879318454,81.05578944675408,168.839018813791,1055.4271387375052,Low
D,10341.389789062863,3.179327181804669,12.936536282920747,72.23680324981864,506.16017298533586,3340.452734223887,Medium
E,6202.026473955176,1.020045053400442,14.042113893083501,73.45402844482913,326.93207665343846,1843.743140651763,Low
A,4927.233995188447,2.1751223148502277,13.32861506739795,80.87455987017974,240.49283176053717,1601.8212639802246,Low
B,7702.152146641463,1.0264621368240725,12.659033624511773,75.99203038768422,413.41934207365057,2570.5622038578363,Medium
C,3099.402991211073,0.0,12.307145410991353,84.02459059229034,151.03985537560433,903.8690171875453,Low
D,10328.22491431216,2.9824117588554033,14.059997684667696,77.50725907060269,508.65764465445307,3411.6040753001444,Medium
E,6207.037376325573,0.9601781512521045,14.271731598422532,77.29419446661198,290.188631786635,1928.3553230738148,Low
A,5259.964196023209,2.0706015634587005,11.740064606296807,78.89526843588584,273.5098854076518,1651.4321362230733,Low
B,8027.6425623213745,0.959898489145694,13.146053299855863,80.02174522851809,416.0908891081717,2579.7242887664474,Medium
C,3326.5122768361675,0.0,12.414653539878822,82.67260985552272,135.9984444970252,942.843115735688,Low
D,10328.484264715888,2.890731120017636,11.069431769086957,74.12205613141577,481.25906916939454,3290.7706708453748,Medium
E,5870.630418988657,0.9829993727303189,13.97921743490617,76.10961258819673,291.5713697311438,1906.056885877276,Low
A,5216.244265497665,2.159063329211325,13.288917353069523,83.63456263793607,249.35557290636345,1553.779552284857,Low
B,8454.152342524672,1.0066470225290292,12.10629688493076,88.31533080623115,389.6688659803438,2829.8751484549275,Medium
C,2973.3820179758695,0.0,13.474316766339676,77.92705626356044,144.13836078356692,998.5912700597627,Low
D,9457.47029522893,2.7709461394915373,13.15746921484596,68.6863248723172,510.694094351906,3435.475985356028,Medium
E,6112.829824417702,1.0319330368042692,12.461010279572083,74.48236370132622,315.2726285641851,2002.6986978003063,Low
A,4860.3664085599485,1.9974217615933187,13.01840795298279,73.27560809857172,260.8190560710908,1755.7127934330917,Low
B,7677.902290388519,1.032316083945094,11.576267555839962,69.16823452288142,375.7586117658834,2556.060582834071,Medium
C,3037.548559122995,0.0,12.263690643803367,75.87868198104022,151.21073185501345,1008.71161402917,Low
D,9840.072839198847,3.0870639557286452,12.345730678681802,74.8575393527697,483.6699448227381,3126.5971342371054,Medium
E,6114.03151109949,0.975790597888337,13.325238383822054,79.35392652764125,306.8979744759398,2045.083514001717,Low
A,5246.582760494267,2.2279966332043912,12.709220682911626,82.82424920155758,256.42621728955237,1572.5295132600577,Low
B,8205.011666699447,1.0033760687303603,12.656802638633303,75.50825557640229,376.0190532688876,2770.341894801955,Medium
C,3060.314882163796,0.0,14.353374681062062,76.02343731445933,147.80072998144223,991.2668113952601,Low
D,9675.872425427822,3.1764453721620094,11.74313839540032,74.66004248559256,512.0089859680969,3360.85072662722,Medium
E,5891.893519469073,0.9972715525857988,13.603932381445176,76.2587963241315,283.51113829757094,1922.5092097748127,Low
A,4605.376791264583,2.022522635985233,13.831432799248496,80.48972517379231,237.14386062520907,1565.9594439361865,Low
B,7511.65285916758,1.0177104782089743,13.11050713266713,83.64010198750782,384.7886440082923,2466.1098695181013,Medium
C,3011.4813369296444,0.0,11.941093053311622,73.23383026001876,135.64105535715194,1025.2427444261962,Low
D,10528.165413909737,3.2337794720862476,13.433997797457831,79.25734791284773,517.4413550987427,3123.647176269073,Medium
E,5717.380655497962,1.0872062115873575,11.614182193091295,72.77590758537913,316.6062586909027,2062.118802926408,Low
A,5480.931282141501,2.030993724872107,12.914013767121165,70.4206752915779,245.0210559411884,1484.6549418654101,Low
B,8393.511175333848,0.9901451540605264,14.073362367072397,72.78864467857812,399.6232238016789,2635.7032614018103,Medium
C,3128.5900862145845,0.0,13.61385790450853,74.96900808457025,137.621344814919,986.7934695710579,Low
D,9298.00349223454,3.1409347890301427,14.266963548924176,75.50899340436769,499.3580974780609,3440.7138484128304,Medium
E,6397.458789686556,1.0385227322147137,12.838955832214921,79.2463718201088,291.43790736326315,2081.953682270305,Low
A,5103.344401882801,1.9566104805012419,12.230074470370932,76.8333571246312,243.987680076645,1796.7612006752197,Low
B,7926.52568905381,0.9498196190114201,11.727475430263977,75.46173711237071,418.65003045037537,2289.68464589376,Medium
C,3062.40216542113,0.0,12.873456853937185,76.84901853175246,158.5267817539594,927.2946027728552,Low
D,9341.600649951872,2.994146679498964,12.86642200572025,73.45539586931814,520.4341010112036,3223.635909553269,Medium
E,6228.380333843976,1.0211744934938338,13.052154372198846,75.53168724489964,312.8225402364424,2022.5230259646823,Low
A,5142.49734207455,1.9595222547620872,13.71736807794483,72.43527557131226,259.38520606665975,1568.4181200273488,Low
B,8387.831118238439,1.0387746888830385,11.672203433370365,79.52164755012386,421.680730342406,2823.5847546181963,Medium
C,2936.280895918467,0.0,13.871574181581135,75.50320235857227,140.14079478024502,987.2807396874244,Low
D,9987.293314891554,2.711269576151939,12.664367108224601,75.31420861322741,492.98376486818836,3028.068098748274,Medium
E,6184.516362044405,0.9728706692493466,13.110317284200928,74.46308806180365,296.47975283988404,1950.261318090835,Low
A,5337.979945960001,1.9613152579568414,12.970551580962585,77.82205068553677,240.26109888750327,1466.327687460626,Low
B,8278.220321066583,1.090360669570137,13.237891864895666,77.04519060203172,382.1289701296173,2711.040667736824,Medium
C,3133.983397979753,0.0,13.00575975376994,84.98873986448986,145.34373973529637,911.4091087754285,Low
D,9487.648507700418,2.8711494464572525,12.729279607439873,69.57466476398274,511.30687716261804,3133.276868839032,Medium
E,5022.048448909508,0.9656609004407211,12.725767998450277,77.93310605244508,305.15463685566465,2130.525186728285,Low
A,5207.457529779988,2.0130286038812133,13.217216514481606,73.11390597282691,221.66682313861182,1549.7345110896358,Low
B,7702.4363534161275,0.999366572282978,13.021466903674892,86.69593122400006,373.4166522635468,2704.5911777039787,Medium
C,3235.8842413508205,0.0,13.771465160518208,74.75426143148636,135.6392943801663,970.7323650777748,Low
D,9882.103734522432,3.079906116209908,11.37240571644887,80.08433075677144,480.11125220369445,3203.0936490378667,Medium
E,5408.944205132378,0.8790286604217746,12.799895584893811,79.11479387325669,314.4903410979784,2053.322343679774,Low
A,5259.649687527239,2.088174745969127,13.339629285101632,74.22360783101882,242.3662780659295,1679.1447916570135,Low
B,7480.863602866302,0.9054495651240987,12.623828654155389,83.01238808504189,409.3472299949606,2709.1059330335065,Medium
C,2930.4344788598837,0.0,13.579953731276994,83.43846464120094,151.47891723582546,969.8492793380593,Low
D,9490.547683126639,3.010642419068108,11.845303601120712,80.91511522776263,501.48286475577214,3108.717777914678,Medium
E,5993.201452308158,0.97196094128779,11.618324917425936,83.19143726739684,302.23457621269756,1982.7141562838062,Low
A,5013.519313803689,2.074046422741673,12.992560682684369,77.47071592768731,233.6322445614059,1579.4904963938288,Low
B,8414.106110575658,0.9593764596030886,14.462620107367716,70.57753660596703,366.33275287412675,2615.715670985756,Medium
C,2854.801358132555,0.0,12.19826456092013,75.8906257317163,155.02154957472604,868.6064432528249,Low
D,9833.77996693761,2.800914130441267,13.388077760837813,69.05935147031569,542.6067323530781,3218.2372572856743,Medium
E,6255.455016360553,0.9454899440757795,13.139273869296254,79.00042159947009,284.5016183698189,1944.1277024813767,Low
A,4882.926943054985,2.163328089232396,12.23623988655519,82.23296405075497,244.6733631321499,1565.8278175880853,Low
B,8047.060459952307,0.937014278478496,12.691997924311227,83.44713961834728,390.5658091505267,2397.579159313087,Medium
C,2918.77053141511,0.0,13.389180783637311,68.42480252203285,137.02621852007775,941.7787787453901,Low
D,10840.982317345712,2.9339311628502465,13.195572569864872,76.20274204501362,485.00710538858135,3410.6131374649012,Medium
E,6588.33972793323,0.9763670538957883,12.495038223519463,79.9998079641633,305.856104292299,1969.0004388591724,Low
A,4912.725228458861,1.9507088791364278,13.021373561646922,69.89912448064594,234.07700947219223,1707.260860992176,Low
B,8336.299707258995,0.99022166238415,14.104596299736146,82.22519077772644,413.55786959165766,2452.14399326778,Medium
C,2713.1617156948423,0.0,13.300318766494017,75.10989155897124,152.12075118262436,1019.7540114593417,Low
D,10240.103739677648,3.1938633552699494,13.234011083553467,79.12656362606704,514.5237064758157,3182.350690875758,Medium
E,5648.466635631621,1.0568944789429602,11.89971866769232,70.1278129479145,289.89932584882877,2083.265023414336,Low
A,4912.9278169006375,1.7009234796344315,13.494848413984508,74.9605662906211,243.64932444179905,1764.07756723725,Low
B,8014.778151809005,1.0110788691548935,13.95246650864167,74.18936788546556,402.7221854779399,2530.0589170949656,Medium
C,2671.6870382928764,0.0,12.048010843732731,77.57041622170023,154.7373913805511,908.699528838626,Low
D,9466.78953863685,3.3620800085810405,12.612267241571578,77.22629644030846,469.6911830470186,3138.9676504325466,Medium
E,6293.29303156021,1.0994304480881865,12.709333773824785,77.40126950741428,307.5101259140064,1898.8120698079413,Low
A,4648.529985711678,1.9608210439843636,12.881657267180438,76.21623312254668,249.65323172869356,1674.7070013759483,Low
B,8024.30871956927,1.116497615514973,12.331445869792544,74.94280841045146,386.03365308505994,2788.827822345304,Medium
C,3265.792509383338,0.0,11.524339626153415,78.59152179218137,146.43989459408397,1006.8831886604675,Low
D,9698.110904328834,2.9206017463750107,12.958667418650501,70.59171594657326,500.23076162854903,3170.84452203561,Medium
E,6162.050683620934,1.1078314927758717,13.394269997254186,82.81971815338414,319.8209951249124,1816.0828949352435,Low
A,4886.727816017188,2.06747760723103,14.1556136473347,71.93462382465742,272.011496561782,1558.6339568807582,Low
B,7497.611608356981,0.9897273452963178,13.672390150801307,74.97632978628693,434.66604620354553,2835.696823191715,Medium
C,3098.949632332725,0.0,14.015804238531098,84.41261140956134,146.1978075659298,980.2022254831687,Low
D,9146.992401679825,3.2127308572005933,12.29475072861985,83.47859315758242,498.8447354213556,3074.0566603224697,Medium
E,6510.677480246281,1.0483945485744977,13.136157048071318,75.7870220226941,290.8808868527615,1952.811563800008,Low
A,5131.772846617469,2.070464512487998,12.944667546716508,82.62664602059458,234.10433500730514,1644.2916655695149,Low
B,7981.285726007332,1.0430176442629624,12.515353063947588,83.56027429498786,375.5391392883546,2790.3482383443143,Medium
C,2894.2034822761975,0.0,13.384895953668341,75.76891981110757,158.71198839138262,918.709308696615,Low
D,10180.687447985456,2.9693696488306065,11.917331197471807,72.71041783601872,483.5288811992347,3436.904222309666,Medium
E,5841.046950764579,1.0282688528516934,11.957510818248414,77.73620492699968,318.9748939953407,1849.5054001926271,Low
A,4887.375419298711,2.114365015741855,12.63550929288427,88.2604274434318,251.46000559960115,1666.5353561583474,Low
B,7633.670138384209,0.9569581182806212,13.902567484607967,75.61719636614991,412.2916043400817,2477.1991974161306,Medium
C,3151.553826193056,0.0,13.204834878701933,79.458454536036,159.6770979796191,957.4032226417219,Low
D,10779.773571434656,3.0228240534543382,12.698893602958993,77.14689339776557,507.9089121958309,2995.6605106615866,Medium
E,5621.414076566918,0.9380467653493619,13.296406053658101,78.04137410143437,311.2312810761848,1866.189741144624,Low
A,4795.799405261,1.9464246026755032,12.382276918438613,81.06726345309573,269.7374086440412,1636.853649899578,Low
B,7759.500072832365,0.9700430631516297,12.955110716561174,81.62122341794553,410.6202340870062,2680.6802284101295,Medium
C,2971.8412954622077,0.0,14.163965032868814,72.01019947230188,144.17561837644675,933.1389994033045,Low
D,9774.521524936092,2.8190016520976107,11.975675465885834,74.02376513840346,518.1326625035057,3023.7324058742356,Medium
E,5797.413559982936,0.970656321163285,12.415849927827471,76.5373601632489,311.6411136840311,1905.7683395784265,Low
A,5116.6500406798295,2.137728912757759,13.106608203740043,83.27430900112046,234.25445044752036,1514.1539606142803,Low
B,7729.665653667945,0.9427830398458283,12.388723751285452,79.84724265133225,374.10302233332993,2801.0294592527357,Medium
C,2895.511933054258,0.0,12.577067067827851,64.47094130056344,143.39614529976947,1000.9068898172287,Low
D,9986.314430328483,2.8505990587459604,13.629728151408754,75.36969258152808,497.0197003772215,3227.498761119671,Medium
E,5592.170672436902,0.9643029676946995,12.330467533531687,73.47139609476207,301.15382566837815,1919.8635213043872,Low
A,4637.384858109992,1.916651036038971,12.740275992086104,77.61378723343466,232.63438759303594,1630.8239876210987,Low
B,8289.763299118731,1.0046164539488402,13.245599765650473,73.95183600772332,428.14503150943057,2547.3840547501118,Medium
C,3185.0534676762522,0.0,13.657636797977602,79.24684764249999,135.67138429649054,1048.3698060553152,Low
D,10318.137780969699,2.884135754507499,13.0258205516205,88.43363460037678,491.5738912113241,3659.2307858427585,Medium
E,6517.779655987529,0.9810994067757495,13.324980619139124,73.65919017119568,301.9346956435049,2133.592217663849,Low
A,5745.137053486288,1.993690239322451,12.108276163546654,78.19320801174644,257.52085185259494,1706.9254522925435,Low
B,7344.025549539805,1.0089052511340026,12.18765833772767,77.90337450497078,415.8133676564312,2600.37091381757,Medium
C,2603.762401594647,0.0,12.193497852284663,78.83983585065496,155.91226804611216,987.4070078338243,Low
D,9442.42493818208,3.063675142556564,12.294792158923741,75.57333279560098,525.3612958379742,3407.728361424896,Medium
E,6312.576777519203,1.084441552245767,12.771373859995437,75.03623568130918,289.9517818750876,1985.9757028916372,Low
A,5126.833878352427,1.8715292542975177,13.059405627336897,75.49795205131073,254.80407980343944,1619.6778244360582,Low
B,8661.086084642318,1.0112436550078412,12.858821406563983,77.54839605079627,380.44873726618744,2593.7848921578284,Medium
C,2933.280582714507,0.0,13.5026853169716,82.38580780556593,150.28180250543258,1070.6415319883504,Low
D,10611.867449236663,2.9795432665458046,12.530830509734784,79.733835507937,516.1444145135698,3095.5976129264072,Medium
E,6550.895947604908,1.0872064873571086,13.354780131021391,79.21471935139824,298.623659748553,1995.3348963020817,Low
A,5172.804040587252,1.9976070837318278,12.385390090438912,72.79179972348406,254.880726390128,1617.369743319106,Low
B,8753.52862399186,0.98707979447355,12.972710237769075,75.16422762399121,414.87573706090234,2761.2984536668737,Medium
C,3368.190133453434,0.0,12.598125668878073,78.77223828787488,160.52568030842994,1018.3046787031686,Low
D,9716.823988077196,2.905726129423019,11.870177198272483,78.2606210203486,497.8504976336872,3168.3361594798944,Medium
E,5942.818844070291,0.967005403143754,10.739753362986896,81.9547111316343,293.58203827167296,2149.474211662317,Low
A,5300.258164100047,1.9700519622017827,13.837662946328134,76.56022975299135,249.0301192714669,1654.0118666591109,Low
B,8094.32360738178,0.9823422307703789,12.447410763575615,75.87332327932293,403.9638633759533,2394.5796788910106,Medium
C,3203.1127952386123,0.0,12.791520809286862,85.33843377919315,164.63666145380793,922.3551990775145,Low
D,10709.900740077412,3.3147406232358976,12.569873985382442,77.2557781639236,484.48439365215296,3309.0370628932924,Medium
E,5917.94463903956,0.9575956405128079,11.855899466234108,70.33730619778822,333.0243220542726,2009.8399727865788,Low
A,5130.40620959655,2.124007643886266,12.25174424556307,77.81841977332024,272.7085902774438,1628.3015766942965,Low
B,7287.959923408243,1.1157752490843682,15.033362923914796,75.46279836093383,415.7994070673827,2634.712577455007,Medium
C,3231.1750505207356,0.0,13.469557827945906,76.12225341117822,151.28816245238943,1010.5537627470151,Low
D,9461.813912793004,3.459307197311662,12.332781261320676,81.55951779591065,520.1979390103675,2965.6879617792742,Medium
E,6032.490394409173,1.033287431704524,12.81030660382205,81.78469999814868,311.8750316540181,2089.0257558176886,Low
A,4758.686641495397,2.0000529900684203,13.354760938550116,76.58574037018599,238.23145385615152,1578.0430619543795,Low
B,7456.436287929213,0.9867181468327282,13.539491456369266,88.2430899739881,410.06305377792387,2466.27136494477,Medium
C,3128.0404802665553,0.0,13.235343697233475,86.40895680810125,162.52304142582634,907.3947676961672,Low
D,9703.651144211377,2.9152873946086104,13.806754970610049,80.76767874621464,475.886525844799,3209.820974313884,Medium
E,6020.46884057062,1.0353029385601509,11.702930569563346,78.46983293755973,299.15986050156806,1979.7885373572842,Low
A,4535.485098095425,2.1298600090512405,13.18950412291434,85.65403831354058,241.74842233090382,1649.009068720532,Low
B,7977.778361493558,1.002576888400094,13.804089878779694,76.56218762490488,374.69700398411356,2338.6566610867467,Medium
C,3243.979877993431,0.0,11.189943459409198,70.47998460873296,148.0679045258762,968.7935980475556,Low
D,9248.949399514635,3.228663896053048,12.802290119853033,79.9256021371444,476.494066982756,3199.2713535135495,Medium
E,5732.989447655436,0.9970008620964758,11.582786595703427,77.41505085746542,285.28386890935445,1813.5175278615795,Low
A,5300.288742642495,1.9600237996816021,12.455781079663527,73.44914053357289,249.87231425484862,1654.0594604829453,Low
B,8117.705130030321,1.0017656970323383,13.8414628029864,79.266359550896,404.0530735564902,2624.7082951090997,Medium
C,3006.16896764145,0.0,13.802183063577555,80.24186159311827,126.93740690540484,969.2008223043681,Low
D,9737.294084619882,3.086290930741137,13.241658287378824,77.45768763405242,494.2704555711541,3109.048432931906,Medium
E,6066.401053548819,0.9830124824691603,13.414084908011024,85.38375870473561,317.6047842563329,2063.4484563987417,Low
A,4885.281407053207,1.9464632638436978,12.398379687644653,78.85483789978092,242.6959384451997,1547.7708335373065,Low
B,8331.749297820563,1.0763197794005332,12.949015709671375,67.91809169768818,399.972620145573,2310.351717766559,Medium
C,2883.797466100031,0.0,11.40408582745633,81.99161241207946,155.7621662169051,943.2686854147307,Low
D,9863.641283216899,3.149527095363493,14.421379333163422,75.25318019970088,443.85279504516774,3228.147839442159,Medium
E,5860.823581568918,1.0066946296625807,12.38575171504296,71.24740091147046,309.8502084756079,1654.3809239219668,Low
A,5292.254996906449,2.0799017603989123,11.72302202332176,76.92179923094514,259.4498953567577,1466.350864102225,Low
B,8594.016152065095,1.0018451200877527,12.75668199737949,74.91186839791233,418.7609270141592,2653.3713398798445,Medium
C,2963.5627449357316,0.0,12.756988748367254,76.65310474951822,151.23483137457575,968.2343647008869,Low
D,9633.288802386553,2.9389191742146354,13.221755660495042,76.67362261307262,501.2960031787056,3472.488621086091,Medium
E,5887.620022419875,0.9622499428614563,13.045457118569384,75.22735371121695,302.37028931161444,2029.9041523488174,Low
A,4992.749420710768,2.090464810492614,13.067972090648208,72.18171145333919,251.67981624245525,1533.8286722225673,Low
B,7166.709899040946,1.063880304262759,12.539120206074381,77.85276023826528,408.771446927737,2483.301645136897,Medium
C,2710.826603270701,0.0,13.090974872113952,74.94448942173995,147.42941591962344,951.6025366035033,Low
D,10384.509446147313,3.07055649746797,12.074351225418544,74.1986038423244,506.65424496249267,3353.94708145313,Medium
E,5999.042283676675,1.0425945216126804,11.78574779537123,76.78065916206187,302.77968671040617,1977.2164185274678,Low
A,4623.295089735913,2.001082590926748,12.72112706782425,87.61204760303274,217.4091567247412,1660.632029386974,Low
B,7935.837664037617,1.0099097823415704,12.468616523553944,78.85662288641177,416.3087503182035,2573.8747692639063,Medium
C,3064.4988766123874,0.0,13.602818876341928,79.16033557122486,134.22267338756302,841.1978965750787,Low
D,10225.178679952187,2.911592639973077,13.264559871788714,82.59473227789542,470.11469923421663,3300.7602022018696,Medium
