zone,population,stations,lat,lon,ev_density
E,6483.638131997558,0.9477479122248892,11.79696323643575,75.53154656809161,295.9540354080044
A,4696.717159670111,1.8175720193321558,14.07602261537819,72.9765231766031,247.68579037878249
B,7794.420252589618,0.9953202460300691,12.384280036304459,67.25803756532358,396.54044623512567
C,3112.4123655634485,0.0,13.205978512683348,83.04180174197943,157.50364994870083
D,9504.449063670538,3.335086815369391,12.109238302297841,75.72491354952673,505.78480300016065
E,6113.865981116272,0.920238878202383,12.812644195325367,74.26430153239266,318.6596089760551
A,5138.810909180264,2.030937705856104,14.159025514329699,77.78394038619324,260.89378602378054
B,8950.04814358691,0.9909372082770587,12.392548503168936,77.46343865226598,383.2456227804397
C,3027.291943210572,0.0,12.96241338339251,78.0798374675337,147.4133880188459
D,9773.663379709078,2.6981993444762957,13.714301767567639,82.17535399369545,514.5779085248747
E,6267.214963437023,0.9306438096392835,11.911243207150473,76.29110683076925,304.29743737090587
A,5208.691025934025,1.9873530634504966,13.006605988834776,78.59592724499987,272.7047798570433
B,8322.8912111667,0.9573158076743545,12.82858765250222,75.19590523923287,412.35302963712087
C,3189.9282635014797,0.0,13.062945358259427,83.12973229630063,151.45944503982318
D,9783.509237750426,3.023522914841888,13.255130946549436,73.46591319757977,530.431081562971
E,5851.953418054784,1.078376022732608,13.335705327039475,75.47935444850589,314.09371661949774
A,5472.208609917089,1.9722317249976828,14.04665294063035,74.17617457785647,257.29420164235205
B,8133.605516773182,0.9943771206797221,12.198628223264668,71.04264751049288,427.65390128412514
C,3042.962148161874,0.0,13.05135751651168,72.74314482441395,157.4193977092991
D,9757.347431877615,2.9116474282530485,12.576798041315667,82.99586182764817,501.4679272250061
E,6423.361282792107,1.0132534400443332,14.223800957535078,68.10441989141091,290.4975618520208
A,5002.922697615456,1.986361866909856,13.430689113900772,77.80629371955612,235.5837076346416
B,8364.026881413856,0.8737300722913764,13.232210049444289,76.6328492874136,376.76897272196607
C,3249.2938082407295,0.0,12.364567256213679,80.59292126374484,147.56569649521347
D,10061.493985229788,2.901148011486371,13.369451176357174,76.82223072599743,459.36817885167625
E,5899.405368971511,1.0451212630185691,13.989636251980192,77.85526418018142,311.39215978323165
A,5437.156635220161,2.1076007556611693,11.785764412344536,74.14487049883688,249.77636151661903
B,7721.826004221092,0.8855729735865108,12.676170257588216,78.88295981716436,406.1944739774269
C,3318.3891206725852,0.0,11.312999875803346,74.25174721857852,154.36315324158704
D,9404.444052826757,3.1895949140178637,12.915770881623622,76.391676664258,491.51723553354645
E,6328.208775541096,1.048025780882109,13.716973918034284,72.27945083289167,310.06811305504294
A,4860.787932557525,2.0507164789077734,12.391913569225684,79.87149033889179,255.66272271755744
B,8246.425339558617,0.9494708929580091,13.877787984285769,75.57710316953403,427.4940073232003
C,2773.3719550168776,0.0,13.062486249997402,82.39500723887633,156.42127161720717
D,10182.436334121965,3.2810735552393573,13.532950992417392,78.16740727850701,466.4508770982253
E,5288.52742668728,1.0039812969277382,13.004107868154746,79.31503028959044,294.61452214117986
A,5085.549173611701,1.9845424769932936,12.961255397275906,80.31255777925549,226.52514752570647
B,7143.487874782944,0.974676821482951,13.025984435276072,77.71492079204786,388.3645645394162
C,3067.5610593493207,0.0,12.312375018401557,81.79692581928626,145.84945532013
D,9721.13571798736,2.9617135142393307,12.440855877153123,79.46309905906244,459.7374816810233
E,6038.211829167737,1.0171957914980214,13.693732871503519,71.68804211667027,301.6747706202506
A,4863.773138820966,2.08766415529264,13.55770131757319,77.98949985293834,256.01732009097844
B,7836.611527455276,1.0430711361072313,13.215944162946963,73.54084310032462,384.772681228207
C,3081.898499337654,0.0,12.465482924086883,80.21538102326097,145.3244455678141
D,9444.554681744874,3.0735224483945762,13.090605841583086,69.37056985264836,540.7816600739039
E,6427.699297165697,0.9332220933030003,12.539741691565814,77.75515634621148,273.6668627229607
A,5564.491068877782,2.0971191504448337,14.141523725881344,76.46299082632096,257.12396625704594
B,7868.4543728302015,1.007899227463045,13.368678727947236,72.06950418051697,392.6027540948137
C,3102.646972957973,0.0,12.468988705006039,73.27006788640088,154.81934529289086
D,10531.754728943848,3.048346682756493,14.13959392060208,83.46081983640009,491.96324816424766
E,6211.658527032423,0.9830915730960716,13.86359444453527,79.7611119335417,311.596604452971
A,5320.775800142642,1.9739713641947498,13.57347424123123,82.82133154898929,242.86121485556612
B,7589.2221388055705,0.9702274067038996,12.862355090062433,77.3871216311941,414.1459976018645
C,3110.234200315452,0.0,12.041565120373992,78.7165864246945,156.64471582963233
D,10125.406704350848,3.0747178789163314,12.276076236691749,71.40868559463846,515.84664982672
E,5804.645107699142,1.0236131049118509,12.700866164948826,77.943204968658,320.55439552423
A,4881.820531319077,1.8261984180308324,13.214142287264266,79.40117340252759,260.85615459009364
B,7042.536999646363,0.9960918488305697,14.062805971065155,69.55768208793403,368.0938366089875
C,3180.9142523823343,0.0,12.1529310691642,75.1412552274842,151.78127705076932
D,9997.07801870767,3.190825744563712,13.954514764676638,82.45457659333367,486.55685043906607
E,6413.6685479380685,1.0872473492811803,13.433903209619684,70.28865942556592,294.58379202550543
A,4874.3847565764145,2.27751967712548,13.302339383696918,69.68183281390398,270.12435385382173
B,8559.264480025011,1.055760348993031,13.212635982780522,79.87114163676925,391.0685898590228
C,2973.2090740976682,0.0,12.653762343600732,84.79451452639546,143.25731513906806
D,10735.174476660264,2.9313210025058387,13.768659178152616,82.4076822717236,533.1805627118242
E,5973.665716462422,1.0707045225085872,13.751609804220413,74.34610620421182,307.50563919603485
A,4965.867215410436,1.864189402758472,12.571229929707851,74.18389874963445,249.7605884345618
B,8306.78491395148,1.0234530762448146,12.60687064560387,79.85789236540798,373.2371493861831
C,3067.9158380971985,0.0,13.603026629630854,75.56572546627291,147.15116449045954
D,9874.953320499832,2.949674824890758,12.010071060398406,80.76037699884897,477.83010110388557
E,6331.498238098789,0.9728157240696444,12.78757518102575,74.47455298396326,307.01432552588426
A,5307.7037504808595,1.8837217910631965,13.329688512960837,74.3812791415133,246.25974716561154
B,8072.863953415324,1.0799639247452641,13.450136444727002,72.09248946218752,434.6041073757963
C,2778.2704442707986,0.0,14.363848705294004,80.5961983457719,150.998845959635
D,10560.62922767216,3.0309153939638236,13.428922626443933,82.15666063392527,476.48435453396945
E,5948.209822217642,1.0394014662984883,13.06516977639539,79.91833670460863,320.08416639070066
A,4940.144552777757,2.0696130677037585,12.368555427820366,76.63193111260959,253.07497231638231
B,8304.966944233309,1.0772747101033877,12.955869870789993,79.76700724092007,370.5082809901318
C,2750.611222939882,0.0,13.473423284197613,77.48583441732453,159.23810315165045
D,10098.439473394334,2.9928870709178277,13.44701213245283,76.20028659738766,504.94830399324087
E,6579.705101445621,1.0275615481662301,14.003655703301156,82.23954059000614,276.04030409137727
A,5082.2188705485805,2.137587122753453,12.91278402912043,87.09752129201613,229.16768261920907
B,8184.41338381875,1.017566211895879,12.982577500514164,78.20236729381823,376.5428294444169
C,3266.2567713256103,0.0,11.955526525662275,80.08444095182459,146.70987071964703
D,9983.27515609811,2.8596092888961295,13.273679674730582,71.32177456569734,490.4242475113719
E,5552.335730536102,0.991370551661694,13.281062897635094,79.9715292219838,291.4478343496352
A,5597.146262644094,1.8588669396857473,12.43355923936835,73.08016175607501,257.06521090838356
B,7958.588627581893,0.958284238316323,13.220166877241907,77.90752664610734,413.60222117022363
C,3032.83684176975,0.0,13.191482692381983,83.72643765030146,143.9716389127085
D,10073.960379834794,3.326524862405263,12.411259613588872,75.25656613155067,527.962562658446
E,6349.367470483533,0.9881251110718919,12.985191047057342,70.70970149457087,293.6130811861843
A,5483.70258928101,2.2293520365711723,12.806893200898362,82.53450315744908,252.101056928571
B,8303.888573187798,0.9304026348829892,12.879715720908681,70.02614118824806,385.0747768398207
C,3100.5240506308196,0.0,12.35365169246152,76.20759205860448,151.7072174328473
D,9616.993686382175,3.093376271542915,13.155827371959907,66.54617184528772,497.4481182206496
E,6289.299095029829,1.0133164466341722,11.91654914443296,77.76587223664423,300.5942509025471
A,4811.391767313061,1.9112980792255676,13.165492552606535,71.96951511907123,250.5588238598306
B,8161.472940525357,0.9576308174216652,13.63996172377629,69.89605094245243,425.2681327364833
C,3259.8252951818763,0.0,12.344589809966267,74.35401983943824,158.00426476788672
D,8956.506460962712,3.2040609112417124,12.705539413353359,83.29562335945086,432.2940272552881
E,5583.073411880798,1.0312327584858447,14.164529706376952,83.88499127189813,283.4635827440521
A,4990.371951790113,1.9614020913895331,13.35654790301587,74.90446612745328,285.3054970414557
B,7532.2786795287875,1.0025586745969002,12.207755599064292,78.09834158402049,402.0385433773704
C,2949.2356500721926,0.0,12.937875483715105,82.07609790766242,158.73041431537047
D,10059.925592694328,2.880976748335052,13.11465479131418,77.29442370823733,441.14679794979236
E,5290.215827621069,1.0135146223086613,12.918962333044771,79.19755423777667,323.3685017917301
A,5053.130019981382,2.1387561885275908,12.732043073172697,68.46123352500342,253.84442079565326
B,8419.032300640405,1.059529675239772,12.636650286286939,72.39416123875058,382.8993103966881
C,2967.302989256373,0.0,14.448209889043499,77.42550985697997,139.1036159370732
D,9220.091904208799,2.846584638786968,12.529115517354743,85.1662831831853,477.5706254220231
E,6466.644139866613,1.0910398465058042,13.486847581863012,78.34880016558228,298.43339050754264
A,4556.351236237559,1.8432192383593782,12.348190773836183,73.33736601375624,237.94362563533724
B,7137.906134486135,0.903067489011496,14.431927179747124,79.88971092579402,385.1556381320569
C,3014.2023290746274,0.0,13.574537534570506,82.30669427691662,140.53180088707734
D,10459.198615781255,3.097147166464411,12.929467522832683,83.63390737504304,456.61702572781974
E,6021.231758454108,1.1112950851114967,12.752818191151405,84.27092944321356,260.7552835014444
A,4686.218387983128,1.8728544428838159,12.815998911632159,73.93449921082181,237.39229120583457
B,7825.995590979317,0.9406084241610089,13.276962573484333,74.37978230830203,404.92385013335104
C,2921.480681921665,0.0,13.176887605745755,72.76915824486136,150.96650907222295
D,10859.34524138691,2.79150056419239,13.096482902083773,76.50796631588912,513.1666319238327
E,6249.822580482791,0.9652288645110856,12.64177116165603,77.2811460788615,318.35835507802517
A,5415.908910431826,2.1445129901771334,13.07692487197117,79.29976437113771,257.43291307461715
B,8619.157111857601,0.9961845028047418,12.915199741902464,79.92796139535022,390.7094330033573
C,3122.4002517078366,0.0,13.120013583421287,79.20027084500359,143.94310735351843
D,10294.077338089826,3.120064176644553,12.700975984834438,72.5106382276647,526.1307632644492
E,5897.390434034752,1.0047130540364828,13.733196315718375,79.78278424695068,313.3082558214495
A,4982.556148593088,1.999879563611664,12.508496441575524,78.59905884692614,257.3972347895174
B,8010.18864599605,0.9998888575735763,13.077230274923544,81.85563143068342,460.18515655882794
C,3046.545078082869,0.0,12.473517066509674,68.67393897744033,145.4452075559284
D,9476.18568018829,3.096857034347174,12.036737608229283,83.78486186301112,540.1501540577765
E,6074.847810757514,0.9790285700044037,14.029561615718688,72.76717143154825,295.46945896371864
A,5028.4351308251225,1.944438523666143,12.789617697017691,78.85021049739154,224.68150849667063
B,8143.564326516599,1.0167925954804546,12.424649497958036,75.52691243335812,387.700443465349
C,3096.9445231021127,0.0,12.851041410637263,77.3711586184566,150.61844382326709
D,9280.177128361018,2.843997304066342,12.94703960810072,72.71479658192625,518.9578292983124
E,5930.075412954473,0.9000186228467986,11.48475399243532,79.98933067790233,304.3962699047662
A,5318.458367691247,1.8760550837592314,12.62831859265289,77.54709359275839,260.7473323580412
B,7771.908086695239,0.9747514553665929,13.101000407982278,72.2853795979455,400.95362506851393
C,3072.8795877335974,0.0,13.113357366902996,74.98375522774214,147.19018822136027
D,10276.174037373194,3.3310478214629917,11.478893223784924,79.7345380271699,498.6965517289848
E,5891.0989896389665,1.0408661410617484,13.403448072780552,80.47641427224559,300.51202407524397
A,5125.9801418246125,1.963898468435743,13.540485442414726,83.46727492096983,254.8419709430214
B,8461.70400965707,0.9357963704170914,12.854805572288564,81.59817335628208,357.7450565671302
C,3059.725814278751,0.0,12.726613247985883,81.07968118892316,141.557270765315
D,11046.113160002324,2.7613573988735776,13.562918644859364,75.71782628193696,436.1857253371741
E,5544.922379042328,1.0042710265004295,12.78649776773791,73.6556810644489,308.82676134820446
A,4861.532127589848,2.0727767862229785,12.223679773097983,76.46802579315921,243.36156497301508
B,8408.092259997282,0.9657279906960369,13.002352155330582,76.45373563322127,435.27315371317854
C,2614.040906800302,0.0,14.079707060722988,78.02395832285741,152.99567798880963
D,9561.529285914392,2.7829585425845225,12.28570084409956,82.04874998963302,539.293917842862
E,6247.993306419035,1.1199355425659185,13.479788075169338,70.27752293625129,314.3011490500076
A,4787.6358112080425,1.8760848724935622,13.758162311766759,79.85497141023055,246.5508555877718
B,8648.635288407859,1.0617719766776685,11.987027668166151,89.01905835769705,374.97126117913035
C,3046.0605601552893,0.0,13.688669343146335,70.36721035324315,157.6092761496292
D,10809.720285057421,2.950929008667625,13.171176670683096,77.80977923603142,495.5358599450501
E,6500.31018483228,0.9709925520778891,12.52412224678152,75.1808634207731,292.47797715661994
A,4727.453006654584,2.0323780141737036,12.494129006870612,81.61646427637177,249.14077536177953
B,8180.6248898166705,1.0368190323556294,12.027795274986026,74.30359036404415,364.80645612306967
C,2950.020479648755,0.0,12.16126204692497,74.92592756484213,146.13106699865048
D,9528.138071976931,3.050810653516886,12.949417636257825,81.4870553951831,489.14744656517183
E,5732.941747755929,1.0084118630084724,13.06717119605337,82.15197914635965,305.7963467587126
A,5003.2361331306665,2.000591016714498,13.38984077654838,74.07938567139341,249.44931151659645
B,8532.209045814705,1.0469183434550513,13.74206766643767,78.29052091243705,368.93391696323016
C,2913.8356461133635,0.0,12.441782513085599,80.34652758849434,143.45142805724404
D,10623.613674406577,3.135228834951624,14.41442471219778,79.1811396875093,508.51323412302213
E,6168.217878168128,0.94386651596075,11.560069416834416,83.56774707848034,309.44407011632154
A,4701.121989887559,2.103533811144986,13.259128528933354,82.9503916005356,253.41966527776066
B,8348.157362168535,0.9426894123166445,13.353775562946012,73.50167700678031,383.02984567028756
C,2785.715239951146,0.0,14.165589487814385,79.76877904089541,147.81793791525692
D,10179.679498104631,2.9747568772058424,12.240779196722418,79.8069668739975,490.07752123955123
E,5581.248202194476,0.9402093534070354,13.313742520447374,75.81114214074486,318.9531756932711
A,4682.018015496059,2.1911965948056853,13.404946966193409,78.19526725556494,248.0381124037334
B,7254.052076249287,1.0628499757373349,11.78617712695456,78.7878665639214,396.1475151962773
C,2994.510728695815,0.0,13.992612379639816,74.24662324203813,161.61596041442908
D,10328.794025874135,2.925819152763202,12.986551396845943,77.5140015485012,486.9539853460362
E,5866.568954768173,1.0536716274648261,12.877580053920973,70.2850056797836,300.9656502763427
A,4686.453334254122,1.7126988646495036,13.359213252291106,73.91965139209731,253.1018229938902
B,8148.389439877501,1.0167968083281853,12.922260897057907,78.40296032668131,396.20932126132845
C,3087.4514563546186,0.0,12.48669853649923,78.73791094876566,150.15158736259917
D,10372.34661146201,3.1292898478863314,12.44735308300754,81.29282715385376,509.89780679566536
E,5775.904899022143,1.1034331466557006,12.616887328337413,76.55676227823847,310.1087324647056
A,4978.410468966788,1.9631197087139447,13.25821453823798,80.75562557580965,263.98111633696556
B,7405.706776403054,0.9844189818180287,12.218492288283796,78.69889720595562,389.7433493911519
C,3165.676804165333,0.0,12.257825518043852,75.75944512623076,144.8536856645697
D,9403.30011982413,2.8166648459899535,12.396926775202083,71.25027674776754,465.48314924303025
E,6161.536018023496,0.9213542346761966,12.614658141716534,75.23224937456862,287.0483631715747
A,5008.456194849954,1.9857432138964883,12.127528282395968,85.22929923152496,237.32581175089746
B,7885.336251894714,1.0827734396772823,12.342182805514154,73.614649981029,381.37645589060054
C,3136.458493627109,0.0,13.580587450873583,79.23383132797524,150.19805166279428
D,10274.226176866347,3.1004821329198773,12.369370919852122,78.8471445172408,490.5618492690935
E,5796.775130409037,1.103696920294546,14.192586370733395,77.0390321634908,334.0885078474316
A,5071.019114051848,1.9052199346048195,12.763249471435138,77.21908943559983,266.55952107564616
B,8352.671833704146,0.9520708149815613,13.616219196844519,75.03648503940727,398.29632573862597
C,2597.004407359518,0.0,13.627339717895474,75.05525394193963,151.86894301926418
D,9899.007461094836,2.998026426270986,12.692081636829718,79.49656530036155,503.81766582431595
E,6742.809391537532,1.0286860061452097,12.78224132369093,79.87923400633427,301.1654616783535
A,5042.876715627238,1.7869517491784117,11.446761670824102,78.21637689168574,259.10192794815913
B,8580.433216133213,0.9707167615373512,13.105027385790118,73.59257067041463,398.7654668259853
C,3084.192429392424,0.0,12.56955921544682,74.20462916546673,152.71754850430233
D,9575.4282895669,2.98064299235738,12.08964193713843,74.74997034388593,491.99993566838634
E,6228.517866174526,1.0636346308981408,13.266675503764983,80.6434624313311,303.7580394747124
A,5098.088246328468,2.1526621892410556,14.294071724009253,81.03181090438086,259.9663316771336
B,7821.439204968138,1.0826333554606082,12.814080479608918,83.40676984375199,399.4708893165814
C,2682.375804053702,0.0,13.217639784489728,81.73181625088174,153.1721613349681
D,10618.779136664165,3.003271159414862,14.024558543335045,79.67719348775596,483.96126637243395
E,5936.819033391958,0.9457162561716587,11.016412820583856,79.09223526945073,293.95306052589666
A,5243.1797250319205,1.7411366385759233,13.904491998102518,69.77673838548223,256.7840281740075
B,8425.038889034888,0.9645678268473905,14.381764882867214,81.5672277035377,409.8879655369346
C,3007.7152606668087,0.0,12.962969681481965,76.90491848159203,139.24497958765193
D,9696.70538412927,2.7245103262417794,13.269430476152397,74.42632295251964,551.1875672691475
E,6089.355181079239,0.924409886342836,12.338722609935202,76.22327528346023,268.30548519100273
A,4851.395405506777,2.1209317511089316,13.010158396912233,81.79957176776998,248.92853538107832
B,7971.209962115176,1.083612759785886,14.299016747420913,73.63726652627248,408.2122967463294
C,3070.3762469390826,0.0,12.827447585659574,77.81076195207812,129.83371025506233
D,9449.739887656502,2.7183597930942196,12.596048052163432,75.75603701321118,477.3802017566216
E,6095.954396267636,1.0186591095222117,13.715409945685224,75.37577339049584,301.1608102787464
A,4720.9402131126435,1.7770916628940434,12.80899385011501,77.27205517169953,258.5908108841472
B,8256.48563697754,0.9680961775080746,14.129239558124969,72.26766218219964,451.6047030183849
C,2875.3151790414486,0.0,11.368581683472447,79.3718956741799,161.29155058085325
D,9537.337184351596,3.3416310888509826,12.163472102635662,75.73841866466871,503.29093180490776
E,6290.538371967053,0.9272111264099927,13.471103615770106,72.5806060588474,276.50705346902953
A,4621.667813123295,1.8790066055187367,12.25851695081351,67.1359472733691,272.6867747180295
B,8763.44276513083,0.9339921004497314,11.497755480096762,70.88529209873678,377.71478715235133
C,3054.083596772762,0.0,13.639950836843282,79.2066602444871,160.13066541328018
D,10235.865423185705,2.963469883750697,12.976639416666453,81.43290726287152,482.9905142794436
E,5606.910891875569,1.1232314175706186,13.919874457861807,76.52044997699397,304.10972179585445
A,4896.060014088459,2.0574966666845276,13.664446156818874,71.34825586610418,249.80934684235737
B,8037.281144889833,0.9917825903183711,12.323336483486415,77.21261330212727,419.31616010954684
C,3021.767037301421,0.0,12.271868209496278,80.14051082509378,171.9843105118098
D,9286.060863575385,2.9631872575492,12.965877445089594,78.35176749658885,529.5057781802869
E,5890.674118348494,1.0974556186025928,13.345618443326186,73.80122026894368,315.0130403473968
A,4707.178100300582,1.929064699951806,13.205620823830452,74.51288819335377,236.79959458177427
B,7379.649969195355,1.05972316831973,13.985599695984831,79.75490706821593,415.1414552714271
C,2746.0112701200887,0.0,13.668121985055702,79.8871401451786,144.75122163699328
D,10032.93031410541,3.131871110026179,13.09257554997315,72.45780057671817,456.47000335047125
E,5524.6762771162585,1.0614624877444285,12.215533719974227,78.19940196302147,299.73872047772346
A,4899.338557560991,2.010174368519239,13.167512123037445,77.38937421079417,271.90441966746135
B,8868.24137202142,1.01942605222808,13.381971682011796,81.79229033693987,441.1425686634862
C,2945.352172627965,0.0,12.459306993969639,76.03149862255815,156.77133964268597
D,10736.490173446102,2.958623935917906,12.648640171782795,74.38614693283661,489.1476917842295
E,6201.66037871622,1.0052606216468902,13.08084822702878,75.83539234793554,346.132154045898
A,5615.432970547689,2.081394868332012,14.572416929096452,81.93623214037557,266.5980619566653
B,7459.698515173122,0.9658588901029014,12.500189906657978,82.19043616224006,389.53296728488226
C,3083.0219232192803,0.0,13.677382074473474,82.72564480870405,148.8560136384164
D,10115.578571640022,3.2485323942612316,13.16392037139738,73.24786224322806,512.7501673370117
E,5873.362384701505,0.9927036246674302,12.36933017529265,72.08427996256152,275.3843793673824
A,5177.390246581153,2.1686260687777317,13.387230187452516,68.89720326546698,242.22967593402464
B,8512.046585637916,0.9732631715603507,13.090556233814244,75.68178420885312,408.2250575572445
C,3044.1936705748285,0.0,12.830051919958075,83.93638679192365,150.09381211578554
D,10863.439077814995,3.034457467944349,13.434078344324783,79.18699302559462,477.8273101609017
E,6353.4907911985265,0.8913807074768187,13.555427163320951,77.40088890593915,269.86794775831146
A,4650.590135322179,2.1437235476349965,13.582021973179302,79.5473516888636,238.74322050927194
B,7852.977665455437,0.9381869438867738,13.833785557678885,76.27520511174872,381.3398123248777
C,3213.380830526719,0.0,13.75732276932607,76.65790202882123,141.86409162906298
D,10275.013626148158,2.921148876660093,13.205828849517978,78.98906480099168,488.4611833111201
E,6234.642858221257,1.0398642354154364,12.29262301740788,73.62774035891758,308.68869975326146
A,4948.325253698046,1.9958283966400268,12.961736681670333,76.88808995337197,251.38081828303098
B,8765.934228206756,0.8969524998461585,13.564544359353611,75.90219750839674,402.6435326652194
C,3274.5799987644987,0.0,13.04206171272299,79.62019625255515,163.29005781129314
D,9524.598076619977,2.979363542459403,13.947379364595383,84.11378171799245,480.5262222743325
E,6024.500090674877,1.0954730689585717,13.656492171955911,71.80940799634558,290.11417077331157
A,5177.557288322276,2.0089583887786544,14.283465189155075,75.691495300881,259.8042826077431
B,7457.947254162293,1.0225590274538268,12.753644493050485,75.15539468359167,411.6396193193836
C,3196.8047515059206,0.0,12.312229959309304,78.97123937888774,149.27626536566515
D,9400.182919931287,2.7799987958476104,13.57859225848254,77.46337742710872,461.902090868729
E,6503.167706506506,1.0243674601290111,12.265581522141428,81.01022609519354,307.1641004294807
A,4754.783387562638,1.8477125303096622,13.886895228460833,75.30212227882376,244.17510606640323
B,8249.676292135862,0.97668880976039,12.663806777268084,77.26327319173211,365.7852610279925
C,2980.8306272671975,0.0,12.60932144732436,71.79082245765116,159.22562445129532
D,9939.432557421525,2.761908471666804,12.416527521169785,81.01943900692156,516.0040350976077
E,5623.135678349306,1.0183557216567176,13.394149950755851,71.6529450848399,296.65309182566887
A,5061.13460401821,1.8684365434651886,13.843964386295184,78.89150846286068,232.23457979429827
B,7743.2048952426585,1.0090927160199359,13.072947526575888,77.91860819867564,409.7825091698451
C,2793.867817831628,0.0,14.191606185556724,77.9569547659279,154.52584682016496
D,9483.688766028296,3.0417087598679116,14.169502460452026,81.1302209593455,471.7017985694381
E,6077.834806664504,0.9720604548585854,12.44243389738464,82.30271768441706,310.8261007196748
A,4971.24997606388,1.9357284598638043,13.418217836678973,80.57030825749415,259.80036544552723
B,7867.454692179456,1.0204584901755511,11.665103567100894,78.00644428281119,393.8395500017055
C,2966.3191520977607,0.0,13.210298568666838,68.54950702610037,145.48627881677268
D,8861.197417474219,2.973270654279884,14.27447391324516,77.14530584959287,503.5663656028045
E,5874.155002203086,0.9321182415058407,13.363681842035195,81.17108372701564,288.46738371617823
A,5101.335335705081,2.236486463436517,13.96105616459208,77.55203806172325,266.2487411446364
B,7909.630663250768,1.1281412774458608,13.8260902070138,80.28467889556065,398.1294112460054
C,2737.29333773901,0.0,11.24459833352511,83.18181854427229,154.82559997339163
D,9761.848195296017,2.9414332756382073,13.8723022893752,87.11724313569792,505.9698995128659
E,5809.90895718825,0.9175739389436467,12.152265660363271,80.34099195490883,300.6635826319085
A,4926.59506767021,2.1645520253114836,11.033540957204695,74.46061026541221,252.86092480886418
B,7800.5330953670955,0.9996064124193841,13.112354862477154,71.7055786090168,414.5047193599406
C,2889.914636034608,0.0,13.501777205680579,79.59167791169453,151.25467119296235
D,9953.465390980056,2.9882490894390505,12.636208080811636,79.97739853365816,563.4747345199189
E,5611.236522705144,1.006062154989651,13.709837278243029,76.17788013760837,311.06365597546386
A,5236.090119403961,2.164766733024031,12.907147962826622,78.2265749881734,249.79440733352325
B,7979.9129906605485,1.058815939719904,12.7187304033553,77.16233984188776,414.8517431863568
C,3135.3759045467345,0.0,12.534618065307829,75.4897188765913,142.59084155033557
D,9918.80868288167,3.0176846291851525,13.23751158327185,76.43530113953771,524.1169591991146
E,6087.101338336412,1.0232326708586343,12.756552266476271,77.86074914601949,280.20816195667607
A,5055.677370927991,2.0257472471115205,12.310665557816677,69.504149972853,251.55516784676024
B,8163.822328952587,1.014096920928701,12.495924311768688,90.48071984108223,419.772115431139
C,3177.446542995439,0.0,13.300236363792393,81.10208526015096,137.01738611807974
D,9388.300909450285,2.7098405095264626,11.558883522167553,82.24554369602478,482.88762238303366
E,5845.9551134271605,1.017695319898211,12.521469062289928,76.53989661021912,289.65897099952394
A,5585.037167534961,1.9450272855205857,13.88433667386758,76.51610880338207,267.2410973805265
B,7935.662154891495,0.9887065680875239,13.196337049284214,78.68145423786676,400.82773063893995
C,3250.3162975347936,0.0,13.011465166445294,79.11931542582678,137.5740116936133
D,10194.159456450356,3.1688907148506984,13.087217471746957,78.84439756871511,485.8596009744498
E,5676.939081430535,1.0043494364919514,13.40649395932787,80.2222016493682,282.58055397521446
A,4785.726479709604,1.9646149227778194,13.397147200615834,71.32319183249324,250.38892405462673
B,9132.470913954445,0.9816590434079359,13.706211201405123,76.82622795672765,374.84488002953424
C,2663.893824016084,0.0,13.609622647316728,75.04853882327943,163.00347321419332
D,9974.101933833808,2.924707763907062,12.506896096124605,78.87041072907091,521.7551111552613
E,6608.254063225389,1.0170395075572916,13.618093551792859,84.73762928345555,340.5298200319936
A,4546.613264898421,2.1194031844145225,13.706216795336859,76.33729171859042,231.1400745176384
B,7818.471387551466,0.9953134444063751,13.413793036751075,81.21162760283616,442.84442030779934
C,2918.5277225422396,0.0,13.791459500199531,81.23361716796755,142.49581833493986
D,10551.847146057748,3.0681446031693196,13.857605654848191,64.30934198408164,498.63955405539105
E,6236.608019665918,1.0108712908706157,13.671218881090802,78.97183367555171,318.77155469158475
A,4912.052313254489,1.9085996142980663,13.691017844991368,82.01117354942535,238.68839714619472
B,8706.430505675513,1.0020130818870123,12.73668512431068,83.80951979568964,373.61721045022153
C,3066.433004443354,0.0,13.824755287001098,75.59359794467404,140.88206793051498
D,9329.47085592683,2.962726385224415,13.813558099128242,77.44055494326503,471.7664681914658
E,5972.015967786092,1.0050254847127125,12.732216300720586,75.52100427215304,295.1587434191053
A,5074.479557864426,1.9976793452423416,14.114041667642779,76.59893606238607,271.2635120634788
B,7605.094239950304,1.032029128195978,13.33077905383153,77.68760811404032,388.3229936091404
C,3057.5869329040265,0.0,12.611318921129019,78.7954110688496,142.47644224661207
D,10463.139222108448,3.0885350635107143,13.088482889528589,77.1675624112874,486.05978964391267
E,5939.604902679187,0.9109267114544124,11.11439513482326,77.4684838195094,330.6462835501547
A,4770.5503590910785,2.029724667163209,12.951930401964974,74.49832486072516,241.6939984202595
B,7923.415685990996,0.9725934073302638,13.205171506325573,72.81206183320029,460.33719135336185
C,3202.2138494420196,0.0,13.86672598898175,77.1033636200953,155.36738561775897
D,9480.2510102317,2.9299022024108288,13.691360446921621,82.91053989842493,450.58866548513606
E,6133.228195450847,0.9825837266701595,12.455554640260852,79.68868872326063,288.272737917266
A,4943.6743844635885,2.1273582920790695,13.920940498091168,77.16382403275985,252.74458473147246
B,8219.251464466746,0.984744482302791,13.158152336137714,73.03318534222338,407.3456693134853
