zone,hour,ev_count,demand,recommendation
E,14.880295293076536,191.6584152241376,86.73662827795674,OFF-PEAK
E,16.036503816092942,194.61158107271936,94.8695518535718,OFF-PEAK
E,16.02146830019353,163.8172542238301,71.35883925754473,OFF-PEAK
E,17.14700430171387,189.06304986941993,345.02549990847393,PEAK
E,18.274522984381885,246.562155823348,330.9620453135432,PEAK
E,19.189424614633285,213.1325028142876,279.89410572936674,PEAK
E,20.196022474266627,238.32349491517706,372.13727722058377,PEAK
E,19.966664200943608,185.8919365503794,246.74575475100812,PEAK
E,19.744611496314132,245.79115925943773,124.25021176666587,OFF-PEAK
E,22.605399819457343,240.3536811545235,62.4533730100938,OFF-PEAK
A,0.0,171.96163842517458,96.56264704105924,OFF-PEAK
A,1.0054166843694392,164.21823761473317,121.4509052282509,OFF-PEAK
A,2.0327834295278673,166.45770509823828,91.56151123081898,OFF-PEAK
A,2.7009064996073695,191.88865629635268,92.04713146808737,OFF-PEAK
A,3.5507317435402377,185.2610310719105,79.85514241520616,OFF-PEAK
A,5.18948033888413,180.0443989110183,52.087416506035126,OFF-PEAK
A,5.603618422399743,175.62043644218562,117.94893812872905,OFF-PEAK
A,7.808126274334346,163.9510462439951,57.96097335878095,OFF-PEAK
A,7.821280947437348,164.15634135600888,178.04293247767436,PEAK
A,8.839304726644786,165.7710755717954,148.504124653438,PEAK
A,9.480821749483008,183.97965607365293,146.36895885312776,OFF-PEAK
A,11.820172705170208,189.05788982279404,175.71298428594324,PEAK
A,11.332070132329658,182.17777388581206,64.53504685522753,OFF-PEAK
A,13.501706749925447,194.85050939347886,94.19272100858208,OFF-PEAK
A,14.321416069999941,184.45232062256392,120.38500015059712,OFF-PEAK
A,13.240979647476857,171.9054914154397,67.31488108069902,OFF-PEAK
A,14.755893989819398,144.86424033745692,59.058897246738354,OFF-PEAK
A,16.340201979188958,192.7531212662666,279.4260753257274,PEAK
A,17.51741860439398,174.76611280384049,273.1854735984336,PEAK
A,18.962873118983495,145.33254443920427,352.8829940803631,PEAK
A,20.24440009621163,154.32641880237094,298.8814530588457,PEAK
A,20.61894720860099,139.32055675516293,358.32686004801434,PEAK
A,22.365318087951394,163.91366069450206,105.03563191711963,OFF-PEAK
A,19.718675661394908,135.80507706527143,63.69159205615106,OFF-PEAK
B,0.0,238.32705173542567,90.03143045998614,OFF-PEAK
B,1.0464491174312904,209.3240145238011,51.91043174406639,OFF-PEAK
B,2.002956255629877,246.7112818706803,118.45115122501257,OFF-PEAK
B,3.2870650428294796,203.80383481182452,52.77347397445259,OFF-PEAK
B,3.8277635767388087,217.59159187571208,50.54343953733257,OFF-PEAK
B,4.872517121654792,185.19614231965073,94.65705166918818,OFF-PEAK
B,5.388923195464447,255.6431819801149,59.08856000513893,OFF-PEAK
B,7.1288904596933556,221.94297319848067,103.1711949921634,OFF-PEAK
B,7.8031247267740635,250.4237140290844,192.2031942243394,PEAK
B,9.269989278850044,241.4403089000943,150.63767199589788,PEAK
B,10.366664055595614,235.0625167671561,164.12291867692952,PEAK
B,11.120588510043527,218.66959929660052,140.74973637965536,PEAK
B,12.461721859268089,241.1183902463283,109.66789022357221,OFF-PEAK
B,12.720434175590414,220.92424023364416,107.2795832762301,OFF-PEAK
B,12.963944761305353,242.34004191630942,81.62163118316299,OFF-PEAK
B,14.791404486953143,214.3840030486478,116.18180179305813,OFF-PEAK
B,15.842321735250495,218.0013798409867,97.64420181210963,OFF-PEAK
B,16.99532262663135,228.67744811398615,363.46086001596035,PEAK
B,18.09269544354765,256.3036572290676,352.76047308460915,PEAK
B,19.44258608984747,243.12940372078342,283.7428011030969,PEAK
B,19.65845760590316,209.54541946937766,358.5685248831717,PEAK
B,20.443490952286293,236.2493411986428,398.9256475221027,PEAK
B,21.992867033539124,211.3438382851941,88.90704995695464,OFF-PEAK
B,22.74114079827504,233.14900895661222,61.81678887135474,OFF-PEAK
C,0.0,232.21659889234917,108.29062964592381,OFF-PEAK
C,0.9202031295357639,254.08326210263198,56.83875839273903,OFF-PEAK
C,1.8524588490425575,255.18876133398527,102.26091799858234,OFF-PEAK
C,3.2224753316293686,243.2972061456544,85.3872245856056,OFF-PEAK
C,3.9856330436812764,235.40818195220277,49.99972848530753,OFF-PEAK
C,5.024711819983182,241.09151534322098,114.66160843145396,OFF-PEAK
C,5.890983674868222,222.01070812052086,99.24829336202436,OFF-PEAK
C,7.297163419178341,275.8053251822538,62.408341381725215,OFF-PEAK
C,7.755932166953613,220.54884522763138,170.972927862963,PEAK
C,9.9794266292541,240.62829532604104,170.1517853591095,PEAK
C,10.381501352132465,241.41656327053312,126.37079973635612,OFF-PEAK
C,10.665256977837739,231.25612870373504,165.58395902863884,PEAK
C,11.32465976810166,232.31353755928438,85.2519406820948,OFF-PEAK
C,13.103880652825495,243.48202011858865,71.68874172990135,OFF-PEAK
C,14.36706775484991,212.74577330289284,98.88725247422046,OFF-PEAK
C,15.076360715875568,278.70923235478926,99.28632168095456,OFF-PEAK
C,16.631481526963803,267.34817457131885,96.44531182277088,OFF-PEAK
C,15.875284301258437,209.76130920995527,309.6480241728979,PEAK
C,19.35460738782607,245.22385230017483,258.80298397481,PEAK
C,20.145157874138597,240.25160734871312,262.8584586262448,PEAK
C,21.391888690967832,238.28575205689282,267.547199286861,PEAK
C,21.420194273162565,246.3885625734249,277.80625955660827,PEAK
C,21.373580387280455,225.6712520315368,73.9000371879915,OFF-PEAK
C,20.98062940711625,250.35558873225813,53.20765354261761,OFF-PEAK
D,0.0,170.3660421807984,116.65884849685985,OFF-PEAK
D,1.0047409506441225,170.96336358621954,68.26886492947034,OFF-PEAK
D,1.9527940071263377,189.5898516507483,69.70024636878848,OFF-PEAK
D,2.91077823865964,151.91074169541292,89.09057433925094,OFF-PEAK
D,3.861098406410022,184.7345070267482,116.8702573775213,OFF-PEAK
D,5.036017683974503,159.53141570153824,54.74518173831771,OFF-PEAK
D,6.423268668204479,164.2267557642609,110.14957706676779,OFF-PEAK
D,7.653905133726784,185.53946631057778,112.0829358887532,OFF-PEAK
D,8.146666955455373,169.6348591782282,135.94905513718413,OFF-PEAK
D,9.009610131695839,167.4574040160103,152.230666170636,PEAK
D,9.647606860760192,128.32377529938898,179.1549823297554,PEAK
D,10.445386932669553,143.54721498922802,135.20369362166485,OFF-PEAK
D,12.509269770277609,138.4242372700685,65.1184933507051,OFF-PEAK
D,12.539059703960383,155.26534693713384,53.32763654467124,OFF-PEAK
D,14.79659720453374,150.87020798638622,99.19942351508512,OFF-PEAK
D,13.474391683619933,159.95021609391063,105.24012918207883,OFF-PEAK
D,16.126264891827773,178.71731307571233,107.58497115663172,OFF-PEAK
D,17.039845398146465,140.07102391624184,234.0731442414387,PEAK
D,17.716374252311184,137.07209729031706,342.02687332774985,PEAK
D,20.101350744942334,156.31209585168403,356.3624544824216,PEAK
D,19.706040439218068,174.1382051291859,293.1446530605142,PEAK
D,21.69048886514664,199.31917520737233,249.91577729394135,PEAK
D,22.24633520095878,183.41330439394963,65.71156757271234,OFF-PEAK
D,23.211148978322967,181.24985515438496,93.22301918985605,OFF-PEAK
E,0.0,188.0704655735955,114.65362880359935,OFF-PEAK
E,0.9970451776558813,200.1618759872357,66.51144814841766,OFF-PEAK
E,2.1301151244050707,181.40178806690832,78.50312503088382,OFF-PEAK
E,2.959813952187688,184.50381492056178,69.13066010003676,OFF-PEAK
E,4.299070417432759,208.33842942711658,57.45325821305369,OFF-PEAK
E,4.905058426306301,234.44891376066425,49.84481205781026,OFF-PEAK
E,5.8544599981674335,180.17493101781795,81.98588196488426,OFF-PEAK
E,6.422488188477708,216.51625947582733,83.57346442659103,OFF-PEAK
E,7.387385616020353,191.29614322642206,173.25110356832943,PEAK
E,8.823328139244879,199.78489959605128,172.64502817922045,PEAK
E,9.685008208155148,185.2206479610201,154.439065033032,PEAK
E,11.545369310273934,182.6658256330479,162.2736897777075,PEAK
E,11.312133760241018,182.50989254403405,50.34243903895491,OFF-PEAK
E,14.339156981874405,212.1370786188764,77.93288259917175,OFF-PEAK
E,13.3365277334454,215.3630543862919,87.19010281605446,OFF-PEAK
E,14.783056694609563,206.0952338856816,106.3215289076399,OFF-PEAK
E,15.869595633651121,153.26819275041655,69.79701779116982,OFF-PEAK
E,17.707596567625156,177.7341267680165,359.440250396168,PEAK
E,17.483711013060883,237.98969378469513,351.4869070541492,PEAK
E,17.79515160089661,228.7411206106056,271.6386073908844,PEAK
E,20.790359002016107,222.98891978103686,367.85710105655824,PEAK
E,19.016770489259745,201.99469065771402,276.4584767606138,PEAK
E,21.08458129554709,229.8843070138562,116.03633168481963,OFF-PEAK
E,21.88157717138813,248.00195417826956,61.66394074731462,OFF-PEAK
A,0.0,163.72200596610242,113.89066026221725,OFF-PEAK
A,1.0709223591264145,164.2681361140041,118.08725569174723,OFF-PEAK
A,1.9264591498008747,180.6334805789739,92.60330282743149,OFF-PEAK
A,3.1177260889047615,196.25132120941203,91.30960817990199,OFF-PEAK
A,3.73704843298473,191.51708321866826,79.43693986827742,OFF-PEAK
A,4.494905909743338,187.9001380809018,50.65889399455582,OFF-PEAK
A,6.422885072022769,178.5509714538209,122.1072365270583,OFF-PEAK
A,7.156353101263755,173.66786873463047,56.198310023235265,OFF-PEAK
A,8.37590108879055,141.24881345028723,159.4107801256434,PEAK
A,8.312738285260798,169.72052185087892,168.2186249558219,PEAK
A,10.583158522861545,174.64485570640397,134.525653741533,OFF-PEAK
A,11.107966242199824,189.08049660388423,165.42648397476407,PEAK
A,12.670502587698628,178.09602936390485,66.56396995606704,OFF-PEAK
A,11.768906298590766,197.74621747451144,91.89151950490417,OFF-PEAK
A,14.004422919200536,192.34569222282244,120.74980171780845,OFF-PEAK
A,13.05650444265159,180.10871064678767,63.07751492016514,OFF-PEAK
A,15.891462264189393,149.80813996366118,59.64248931616582,OFF-PEAK
A,17.976782145724652,184.31528422286397,267.6735199811595,PEAK
A,19.11582020436663,161.38347563154065,275.79264117195623,PEAK
A,21.85524571654498,140.06849584360447,304.9237293387062,PEAK
A,19.653744838370297,152.55021363071222,288.859178892251,PEAK
A,22.91150010570558,146.5749537591326,344.3377949314749,PEAK
A,20.58391566667638,132.2389446123651,96.88464988308303,OFF-PEAK
A,21.772720679794933,144.71022661563208,59.41756409680799,OFF-PEAK
B,0.0,247.75283603096713,107.22493586148661,OFF-PEAK
B,0.9573778138516302,212.90385788387772,53.16900364425136,OFF-PEAK
B,2.130139604804068,257.91223587104173,117.22168164431642,OFF-PEAK
B,3.1530775539082274,201.45917666967688,48.118548492090206,OFF-PEAK
B,4.087848140644293,210.89230275644317,51.89174948780103,OFF-PEAK
B,5.021574435629029,203.0244369949756,91.26910444836855,OFF-PEAK
B,5.375421488196458,214.91820682223093,61.32378853280342,OFF-PEAK
B,6.8908698435846345,204.92569518677442,106.9985757781056,OFF-PEAK
B,7.97410311897489,220.0154735855813,184.317924266,PEAK
B,8.863661572595412,247.0979085834346,153.6488993591685,PEAK
B,9.357292484190502,238.3027076094951,175.8364456451235,PEAK
B,10.768168959491483,217.6532965482225,159.02388972774452,PEAK
B,11.875277262521333,236.25071662312172,114.91541429840557,OFF-PEAK
B,14.646567921304287,245.70839105865073,107.56814535375455,OFF-PEAK
B,15.332044602127493,258.0808835758377,70.56366577922633,OFF-PEAK
B,15.233765692126868,228.81197698451962,103.84590509340474,OFF-PEAK
B,15.709701978640602,197.87532965885856,92.09021747041554,OFF-PEAK
B,16.972011020713726,241.1978822452719,347.4860664136142,PEAK
B,18.198208334445038,251.75195875240036,333.05433698711084,PEAK
B,18.37786102732837,241.54298939802024,297.1988983841191,PEAK
B,21.562148568054678,219.01386182228612,340.1913326473082,PEAK
B,19.605211113240287,235.2675633819632,389.2321819406959,PEAK
B,21.08158814181177,211.24520085322723,82.08734878814298,OFF-PEAK
B,24.092776531500505,226.0029754812326,56.16336846902086,OFF-PEAK
C,0.0,261.7475156873599,110.188382338049,OFF-PEAK
C,0.9145218027087484,241.3236166545941,61.00002278470969,OFF-PEAK
C,2.028209659057678,235.8987282640329,102.6468355490142,OFF-PEAK
C,2.7621565394921537,235.31218856695713,84.00345919098795,OFF-PEAK
C,3.717928086528594,290.6835507706525,51.60616388261408,OFF-PEAK
C,5.12532341037973,238.59973974341383,104.8532920456439,OFF-PEAK
C,5.943809719950019,214.79894486856762,93.56873389436743,OFF-PEAK
C,6.789393743813298,288.256533488577,59.18470833691045,OFF-PEAK
C,7.669947690445821,218.2318142265764,158.71936098729884,PEAK
C,8.78370986366926,227.76339446849283,169.2462859658891,PEAK
C,9.157086077923713,250.06681913252908,131.9117141870654,OFF-PEAK
C,10.16141403359934,212.91456748891886,172.0367154788559,PEAK
C,11.802400638159158,212.80537483568529,84.94014900551998,OFF-PEAK
C,12.895041679910248,251.4817508558827,73.23540108955454,OFF-PEAK
C,14.580946551824752,235.07125801120137,94.46159194036784,OFF-PEAK
C,13.788389421771353,255.95865970019855,94.26061144382884,OFF-PEAK
C,16.64823886254345,250.05718781835694,87.97659170202027,OFF-PEAK
C,17.38890713986172,199.08809005677128,267.93209347880435,PEAK
C,15.657513136635739,221.05649438822658,235.67734184226043,PEAK
C,19.785919486418848,219.73353824108594,267.70343514180666,PEAK
C,20.159295101924194,227.16199227569663,283.1445003849848,PEAK
C,20.513324121349257,247.584889626527,268.4136035504082,PEAK
C,21.16187623111477,209.58442062081912,72.70874728368037,OFF-PEAK
C,21.85612865087543,261.9670847312459,53.36696166334427,OFF-PEAK
D,0.0,188.9794344055806,125.77371511245636,OFF-PEAK
D,1.0171637509297655,184.9293055403311,73.82720043439713,OFF-PEAK
D,1.9373661120388914,182.92729672023916,71.46710478486722,OFF-PEAK
D,3.083541804817922,154.56449291730382,91.7307888437391,OFF-PEAK
D,3.9021164861856863,175.92155011086035,109.52927000038527,OFF-PEAK
D,4.907329000814223,160.09646190058396,51.41910036728713,OFF-PEAK
D,5.993743778271366,177.64054617858366,102.54859596538162,OFF-PEAK
D,7.426408511787041,163.3793248939198,113.47771985585706,OFF-PEAK
D,8.046783370671958,155.51678701008146,143.58098410628185,OFF-PEAK
D,9.350696974786654,173.94480900434831,161.08093076785866,PEAK
D,10.291959111082004,127.6547100458419,197.39358513604682,PEAK
D,11.0895216341651,160.68799518146855,145.9763290364131,OFF-PEAK
D,12.32559319661603,135.96912004917672,64.35522334780208,OFF-PEAK
D,13.258122576514456,145.23994255161358,50.576678620145906,OFF-PEAK
D,14.279192376174498,129.0489259814417,88.90801347567647,OFF-PEAK
D,14.211841393677911,148.9084759629126,104.79825732502225,OFF-PEAK
D,16.2227670166833,177.63828930800705,106.70836048941732,OFF-PEAK
D,16.76710573221868,138.91811249877736,256.13273956867533,PEAK
D,17.279653497874282,151.90311405395389,305.78637326840635,PEAK
D,18.69471636471185,153.15170513779094,335.449932324961,PEAK
D,20.079709344903712,181.42911123341918,305.70624665715246,PEAK
D,21.63964428082213,189.9321318676798,271.64774015269586,PEAK
D,22.30203758532181,175.10520793040118,63.36474980428939,OFF-PEAK
D,21.916674761115992,190.91622285727033,100.74370046980027,OFF-PEAK
E,0.0,209.40812143340275,127.15762907371703,OFF-PEAK
E,1.010477610861955,183.8392382744363,62.988571735253664,OFF-PEAK
E,2.024440486696447,210.2449152922558,78.38246529014738,OFF-PEAK
E,3.210791825003738,197.70179943013162,69.39188487435035,OFF-PEAK
E,4.0432339648829245,199.19328166972852,62.113263231767895,OFF-PEAK
E,4.7898137219645935,235.80442204930122,49.290699849888824,OFF-PEAK
E,5.716432519308866,181.0841116267969,75.3866465109608,OFF-PEAK
E,6.965020700348562,195.60485785975757,83.07894240106776,OFF-PEAK
E,6.882092771895043,226.7805024688633,172.42792620464257,PEAK
E,8.70048503361294,194.47734462118774,177.46549298493176,PEAK
E,9.958844736997817,185.51086430790397,150.59780105196938,PEAK
E,11.186952900120858,186.3519427548309,151.76216397579765,PEAK
E,12.830969084374429,197.14596349998706,52.83262582338353,OFF-PEAK
E,12.253006302639252,200.49842328232663,79.59374851624631,OFF-PEAK
E,13.479814830021144,216.13227916381248,94.64458413301269,OFF-PEAK
E,14.245578038260668,218.1094308174427,92.58926892884021,OFF-PEAK
E,16.365843045688003,185.72989548349005,65.06964301348505,OFF-PEAK
E,16.98887957451967,192.3747597543788,334.9587675418929,PEAK
E,18.32784888565269,234.72503785208133,337.6657976256611,PEAK
E,19.828827994530357,225.17668631387298,272.6768482445498,PEAK
E,19.91519062024119,206.0935661376413,352.14968327731043,PEAK
E,21.924553598490803,190.57667078710807,281.48574047239146,PEAK
E,20.972906962340183,231.2600908381638,109.92393919608645,OFF-PEAK
E,22.804689186117724,216.10187455072676,61.31429517692118,OFF-PEAK
A,0.0,184.77634620485583,107.97948292360113,OFF-PEAK
A,0.975910143356298,161.8143072630431,109.24373249257037,OFF-PEAK
A,1.9176804201610336,166.88012334657157,87.29660905644766,OFF-PEAK
A,3.0003597919671194,174.2023537410546,90.10146667878735,OFF-PEAK
A,4.028836045117854,191.96642088012769,74.33136228544365,OFF-PEAK
A,5.165424040398881,188.72253235969052,49.396143497293025,OFF-PEAK
A,6.103151237602452,175.3769033284717,117.33915037750512,OFF-PEAK
A,7.1008460913939455,163.57976632272928,55.63796515670093,OFF-PEAK
A,8.416447316002948,152.97920716034648,183.2367173366902,PEAK
A,8.902867681859913,161.0089589622676,167.99694082928158,PEAK
A,10.63426250569766,191.45010310465727,127.62926234012406,OFF-PEAK
A,10.738442242159547,174.3345934828305,168.49409857803514,PEAK
A,12.486838401572935,194.4141773757138,63.411058211016595,OFF-PEAK
A,13.115272511800512,219.13754690547984,96.82817052218759,OFF-PEAK
A,14.496803406412829,181.54032236552362,129.03338190933985,OFF-PEAK
A,16.245185962305584,182.9320157190991,62.58704173972626,OFF-PEAK
A,15.153589594714227,158.23916386793894,59.98391694244169,OFF-PEAK
A,17.247229106335986,189.20100678146852,267.90615587363135,PEAK
A,18.590557569305666,164.71768937937225,273.8900305345273,PEAK
A,21.49971221977855,163.11853481085754,368.0108780963774,PEAK
A,17.23456204402236,155.16896230557776,264.8162701641945,PEAK
A,20.727976572690665,142.18929417888856,336.3785282707023,PEAK
A,21.395467920239103,143.54625025536046,105.59122447833133,OFF-PEAK
A,22.548461883774806,126.04615834614896,62.24386860312208,OFF-PEAK
B,0.0,235.53644116697453,97.38069409280268,OFF-PEAK
B,1.0408227192113153,207.62314392861987,50.81161407669775,OFF-PEAK
B,1.9960125293093194,224.78833784913832,110.19169320300745,OFF-PEAK
B,3.0449090510663606,209.91971643983462,47.35824285642286,OFF-PEAK
B,4.0380598038878786,212.79812850805664,53.58216047843888,OFF-PEAK
B,4.930521685159362,200.2572265978329,91.17438161803449,OFF-PEAK
B,5.808096092379998,241.92642088677846,58.072184459048394,OFF-PEAK
B,6.576661736965199,216.64174981470987,93.98574817849743,OFF-PEAK
B,8.084018816338693,213.28736026490998,208.00603596057616,PEAK
B,8.78600337483618,236.8545519987284,160.6634646662617,PEAK
B,10.610647347996698,215.0562866306187,171.19525064924198,PEAK
B,10.416424834582532,220.75637345844763,145.77254415213963,PEAK
B,11.811354573512236,241.40238173398708,112.32570585417466,OFF-PEAK
B,13.158622318002996,246.9092844604069,102.9924600573133,OFF-PEAK
B,14.315459902691309,276.0476664489131,77.64009668935944,OFF-PEAK
B,14.163512498071377,226.2131480543486,117.95180333785909,OFF-PEAK
B,15.224744419400178,216.32990639138086,101.75629560090934,OFF-PEAK
B,17.060584119665087,225.04272284109518,361.5393201778524,PEAK
B,17.477067880983263,276.0502170053512,352.85935704986105,PEAK
B,20.008968623582177,240.17971892358685,270.24522892321033,PEAK
B,19.061761844762817,191.63079849756892,325.0766270036834,PEAK
B,21.005753583687895,233.68310702709027,374.896014911308,PEAK
B,21.028601955618676,192.90803946646977,82.64587907564524,OFF-PEAK
B,22.02075401229899,232.3320332499734,58.14528459199714,OFF-PEAK
C,0.0,287.67870880830736,106.25239067041802,OFF-PEAK
C,0.9221158635800464,249.67939670795917,60.50556435271748,OFF-PEAK
C,1.9752006227112298,251.43553019330966,96.19550752800606,OFF-PEAK
C,2.8554869573539152,249.52236286255075,79.94585884383338,OFF-PEAK
C,4.005350330977699,259.6596462351738,53.18955420008088,OFF-PEAK
C,5.049075260995198,223.7238808843129,104.6759694468378,OFF-PEAK
C,5.852002792357424,231.43376925975184,89.1193270622818,OFF-PEAK
C,7.830903466704419,251.5101377802041,62.72350754452309,OFF-PEAK
C,8.040340775451142,219.87316907364652,156.59685831229334,PEAK
C,9.149426677202136,229.4520092828128,173.49635301848065,PEAK
C,10.05126899531276,259.8724188458337,130.0909336907982,OFF-PEAK
C,9.605811561074166,227.3451902045661,169.8644348014282,PEAK
C,11.861807814354595,224.36598640300818,82.36245163493707,OFF-PEAK
C,13.502053275182123,252.412837328594,69.35071317967271,OFF-PEAK
C,15.000347756664322,226.52056241237727,96.91469145238203,OFF-PEAK
C,15.405119238518022,264.61770266922497,98.19965469036313,OFF-PEAK
C,15.269226498999599,271.6050077900004,93.76746304810845,OFF-PEAK
C,17.459975128076465,219.45567660332853,270.2152345397277,PEAK
C,18.347344000521392,249.5699084120364,243.36010849035375,PEAK
C,18.31562911782166,246.9784227947273,253.8747904537853,PEAK
C,20.13242409929534,217.67575661817688,264.5191640726327,PEAK
C,19.577454345751384,240.58198107942187,275.3060925835898,PEAK
C,22.075153678620232,210.89883199343205,66.54713859988884,OFF-PEAK
C,22.549404061677123,240.64239451571595,53.76498257564607,OFF-PEAK
D,0.0,167.29102460830788,112.73166303426032,OFF-PEAK
D,1.0227603861034036,200.1115201652087,75.7624540789002,OFF-PEAK
D,1.7594897600544896,169.06308463406108,73.24840482516612,OFF-PEAK
D,2.930377887450862,163.319252738952,94.47299700793681,OFF-PEAK
D,4.422897266860276,187.63111627606588,108.92123115888583,OFF-PEAK
D,5.042895331609132,166.00218390359126,57.942368095478116,OFF-PEAK
D,6.055017717489845,165.3945661731942,116.8122438649953,OFF-PEAK
D,6.552128686965508,190.56115594400828,111.79044539943101,OFF-PEAK
D,7.743285682570588,173.4911932057626,126.05059611995654,OFF-PEAK
D,8.996732954850165,176.18536401199913,153.40570719433853,PEAK
D,9.824620531850607,130.29458941244184,191.82208395021073,PEAK
D,10.733847056338325,151.144542286324,148.16949150957487,OFF-PEAK
D,11.7775162051638,150.18299621110245,62.2729500946561,OFF-PEAK
D,12.89597050209082,163.68560378789326,54.83216722040424,OFF-PEAK
D,14.031266070067845,158.4096110553114,84.73106484961453,OFF-PEAK
D,15.445800148079478,165.07527303795956,116.9475228666154,OFF-PEAK
D,14.988754583881647,180.31525555549175,107.66223259608755,OFF-PEAK
D,15.944482526030429,156.9226027385961,248.3561211631876,PEAK
D,16.777514471116383,142.91601340589287,308.6117352355353,PEAK
D,19.216291739501163,166.7745356449984,316.86743429552104,PEAK
D,20.16742029648467,161.16779130992148,329.60175029670904,PEAK
D,18.863853312908397,180.55903555381346,263.0412037314974,PEAK
D,21.281585546994286,178.10159268327314,61.70410561720542,OFF-PEAK
D,22.09336334444358,175.95448465576965,104.73176737888245,OFF-PEAK
E,0.0,199.96013408612882,117.3175364625979,OFF-PEAK
E,1.0287378771298876,207.9823340947416,66.65839959759903,OFF-PEAK
E,1.9534705838766535,176.64202120854893,77.43177134953845,OFF-PEAK
E,3.2286406427772945,183.73494932415718,69.12212343323922,OFF-PEAK
E,4.223092315417626,208.5346335699382,62.69368294824641,OFF-PEAK
E,5.203833213944491,246.08826657513362,51.977705199416995,OFF-PEAK
E,5.881771226100867,189.29229799794152,85.47108225171996,OFF-PEAK
E,6.948702959691938,191.03542233052053,84.32091840971793,OFF-PEAK
E,8.118327870296412,230.85822475065606,177.69558831993024,PEAK
E,9.652031112585156,186.9864320915579,163.62694950675913,PEAK
E,9.99817337994259,184.4849034445792,154.91684934454332,PEAK
E,11.11665257810343,177.37434683890558,165.21745769049178,PEAK
E,12.827558375440383,197.00847829872237,52.54179322530464,OFF-PEAK
E,12.733326084856754,209.58625339463035,86.3344627997406,OFF-PEAK
E,13.911928727251132,204.308019867113,79.64833015360358,OFF-PEAK
E,15.689397454801705,210.50023102179154,103.21214633140292,OFF-PEAK
E,15.682042552228618,169.81532021081225,68.93683173314892,OFF-PEAK
E,16.99434445084935,186.34000169958586,330.66485884658954,PEAK
E,16.70148960029008,249.52128502870977,362.6440680891857,PEAK
E,18.545328551995393,226.9964716961877,286.41035143202885,PEAK
E,20.73485257354962,207.41106927444923,372.10856380931517,PEAK
E,22.3584193784074,195.8191330126869,277.2016636043378,PEAK
E,21.475820389866005,241.12764565663545,102.2047165236317,OFF-PEAK
E,23.376351601467988,205.5091621077506,64.51683047602405,OFF-PEAK
A,0.0,165.27590884340182,106.42815341698162,OFF-PEAK
A,1.0316340147282712,149.48627060085465,114.95239753221878,OFF-PEAK
A,1.9735083351334732,178.30571094425412,100.36424209312348,OFF-PEAK
A,2.8988047722230856,181.07663636286122,100.13803145297985,OFF-PEAK
A,4.156037035064037,182.96869411031184,75.77617739960478,OFF-PEAK
A,4.8866629011471305,184.40410724478687,49.74511563582836,OFF-PEAK
A,5.630574089699205,182.14842864073873,120.61632959710902,OFF-PEAK
A,6.722487755968559,188.76277761378998,49.39422414845477,OFF-PEAK
A,8.956676891265815,142.30482100822726,178.12670556160643,PEAK
A,8.564012400633993,183.58939319904246,151.91581935742886,PEAK
A,10.332597519243322,191.7546118236124,143.2750363291525,OFF-PEAK
A,11.641378387526853,165.8525613442413,159.40891654146296,PEAK
A,11.600311000215552,187.08264168306712,62.17805758864618,OFF-PEAK
A,12.324180932463818,200.85003924674479,100.72911047783609,OFF-PEAK
A,14.552016470127661,160.9021515456196,117.47063768767234,OFF-PEAK
A,14.688799801011472,168.7141531207499,68.15851949720934,OFF-PEAK
A,16.914453021402146,148.97074113479206,63.6307806289459,OFF-PEAK
A,16.73495497737542,182.98607714254507,288.72558773140804,PEAK
A,19.041871926667433,171.03610520364262,279.56569137188336,PEAK
A,19.784971224956944,152.81846580348952,344.2145383322589,PEAK
A,19.05918648446465,158.54030276751314,298.0368941573281,PEAK
A,20.127192866887626,149.65630864736784,355.01924403519206,PEAK
A,23.57163374182924,141.1517853624814,96.65697463023419,OFF-PEAK
A,23.28489585156354,145.13839990869147,63.903102650920026,OFF-PEAK
B,0.0,233.6443808234266,105.02943470450347,OFF-PEAK
B,1.0864521154196363,219.3672451693011,56.85341910857244,OFF-PEAK
B,1.9989097260733235,271.77276628115055,113.53312895119915,OFF-PEAK
B,2.7979933177065646,201.73403315144836,52.23975172573305,OFF-PEAK
B,3.9924602033358445,204.90765893646477,48.7252969575384,OFF-PEAK
B,4.713380623810256,204.3318013733047,102.4856965057089,OFF-PEAK
B,5.615964206798511,233.80960519450014,58.073654365539234,OFF-PEAK
B,7.130536032016611,246.12988750303353,95.76296833857025,OFF-PEAK
B,7.879060620372412,228.16759229367176,186.7625476984254,PEAK
B,8.390560845729643,225.8809947463463,157.4749308221186,PEAK
B,9.96354073141798,220.06034066253298,170.36930123027506,PEAK
B,9.552905740470838,240.1830822173136,143.68303034390507,PEAK
B,11.083483749864051,232.85485123181383,107.6493914871743,OFF-PEAK
B,12.172909217301067,216.47122464191008,117.04858256425949,OFF-PEAK
B,15.204947440309846,256.6166849348796,73.59508268536979,OFF-PEAK
B,14.453675962677552,221.00050830873798,98.62454434195362,OFF-PEAK
B,15.543791249474488,219.16841164024783,88.129681782886,OFF-PEAK
B,17.89230716450934,251.76416318292146,331.4661751528458,PEAK
B,17.830258640028994,265.56075414781515,349.1530848411169,PEAK
B,19.437156531282326,250.34500771268702,271.605710172244,PEAK
B,20.43642141484744,199.12975388466597,321.9812747912515,PEAK
B,19.968890791255685,247.64529730369387,380.98525855130737,PEAK
B,23.048739600049807,196.2998505080243,80.77949224211307,OFF-PEAK
