zone,hour,ev_count,demand,recommendation
B,14.911139071120507,207.3559503497177,99.3523907358661,OFF-PEAK
B,15.960027800323603,212.24212369580252,98.05814836204458,OFF-PEAK
B,15.689611148395175,219.37368454322385,374.2466816116282,PEAK
B,17.122526730518288,244.48507917238774,317.74973890233605,PEAK
B,18.14415290202106,227.4685576302864,277.4729044312157,PEAK
B,20.91924117312789,200.61376202163152,329.072558009337,PEAK
B,20.652994231721483,227.79534739610358,367.2921863135461,PEAK
B,21.81411781986759,201.71156827709686,85.85590775097876,OFF-PEAK
B,24.007813724654632,227.56158193523953,56.646394912376024,OFF-PEAK
C,0.0,247.2772575472989,115.28415574816508,OFF-PEAK
C,1.0207010745230436,230.9468868504907,61.974566619575334,OFF-PEAK
C,2.0913764525319887,253.70893771941084,95.29416738924694,OFF-PEAK
C,3.117498595353171,234.5463264673616,93.28546447963262,OFF-PEAK
C,3.620857026234631,261.6143425384295,51.88494632294432,OFF-PEAK
C,4.867980112443066,228.48260931839147,111.59349024025862,OFF-PEAK
C,6.383537882804906,218.43579255778593,96.2288925479719,OFF-PEAK
C,6.624490337943066,276.5769787073239,64.39346074622232,OFF-PEAK
C,8.01653911501831,226.9485272420375,146.13008877075342,PEAK
C,8.031710099197994,214.3457636357929,149.22872735002926,PEAK
C,10.155477688416097,255.42241238576355,123.90834108295697,OFF-PEAK
C,10.691890553638137,237.8421333915324,146.23573772619682,PEAK
C,12.125415467321949,228.9669815043543,83.47011514917226,OFF-PEAK
C,12.63041259540947,222.42226099309613,70.57322881257339,OFF-PEAK
C,14.6245488910415,238.62754254452938,90.44482638195406,OFF-PEAK
C,16.23193547800081,274.4744047777237,90.36996626682118,OFF-PEAK
C,15.66395112524872,250.99410691651042,90.47595693672616,OFF-PEAK
C,17.99910987828665,188.43811178277997,275.3845753536167,PEAK
C,17.79621940160793,243.95221742459998,260.9573507687382,PEAK
C,16.95796954677417,223.22511994430062,247.620753898658,PEAK
C,19.944597308746893,223.8855976353757,275.91503399514175,PEAK
C,20.41814091263175,249.9404826983753,280.76145483593234,PEAK
C,20.59010148028967,203.1225872907664,65.47278588509806,OFF-PEAK
C,19.45521166157716,252.75315710090297,47.69667293801282,OFF-PEAK
D,0.0,181.52532223859038,108.43266897837383,OFF-PEAK
D,1.0210901497576552,165.50597510893937,69.33952805020078,OFF-PEAK
D,1.966617293823027,171.99193605956378,75.03995470169266,OFF-PEAK
D,2.975312680869093,160.23698862715506,90.32951700681724,OFF-PEAK
D,3.749841512361643,163.20820719795583,110.55151629291304,OFF-PEAK
D,5.132304047489156,163.06342336408395,51.89846838534882,OFF-PEAK
D,5.554300478000205,171.35296720343783,101.39771704249861,OFF-PEAK
D,7.630851449665575,186.02062162580722,117.93684156946289,OFF-PEAK
D,7.9453356157149395,172.07350446336548,132.1325014567299,OFF-PEAK
D,8.361482247861451,168.37549285232436,158.6891523962401,PEAK
D,9.77888836542417,134.4570959990122,199.55683757635447,PEAK
D,10.864216642112064,154.63061662890175,157.82125152599724,OFF-PEAK
D,11.222556070790146,135.6070770332484,61.83661810143492,OFF-PEAK
D,11.510448996194507,144.29993847234988,54.525849018130565,OFF-PEAK
D,14.57150108693833,134.2369295049776,88.68503752836504,OFF-PEAK
D,15.809119168582708,166.7527149136951,110.88464372082933,OFF-PEAK
D,16.397020892008864,178.89259639104748,103.07726276582453,OFF-PEAK
D,16.732976577953025,143.0414461201978,257.22838850507634,PEAK
D,18.247074347682005,145.98096691267466,327.5102062737849,PEAK
D,19.185907181994192,163.12718065375296,379.1680167555826,PEAK
D,20.094043680666683,168.5788146738662,321.7304620811002,PEAK
D,20.760329941053016,193.4115916012808,256.14723139063693,PEAK
D,22.32321155355411,189.9825195902661,66.76071251630027,OFF-PEAK
D,24.060954059606683,178.32005538134604,100.6075004020972,OFF-PEAK
E,0.0,205.37270845768654,123.29552161627409,OFF-PEAK
E,0.9799602492517872,193.63133194182817,59.102415442749,OFF-PEAK
E,1.8809921303856394,197.28731951899013,83.3385115859373,OFF-PEAK
E,2.8371848291137405,195.24410519288358,74.58934207704574,OFF-PEAK
E,4.338567118972486,190.64269556589002,67.37310975568762,OFF-PEAK
E,5.3015719801548356,194.99399711025288,51.09378746986538,OFF-PEAK
E,6.492035304879768,181.28023055898026,80.45003190265315,OFF-PEAK
E,7.798354597802451,189.87367592377984,93.56540733575503,OFF-PEAK
E,8.292490152572695,222.35732172913174,160.25676738443562,PEAK
E,8.756439805266092,201.10727568488954,178.8175055692983,PEAK
E,9.99278920386792,172.5082281342854,163.22353803971396,PEAK
E,11.403061712561339,175.31164207259212,155.37477555681699,PEAK
E,12.696919701071465,191.1919007610937,53.831841345701086,OFF-PEAK
E,12.956536428944432,195.82745634249395,81.4454612723862,OFF-PEAK
E,15.393946181848047,216.9498811028267,92.80189336718905,OFF-PEAK
E,14.042761441603234,210.08927666901275,95.98085146402818,OFF-PEAK
E,15.257274873848276,168.01202210866285,66.61197932737069,OFF-PEAK
E,17.43344154401734,179.55830495729998,329.4661560166054,PEAK
E,17.10829224479005,228.7150613687109,327.1535308731759,PEAK
E,19.439653262669314,252.96396976795822,269.9193842819764,PEAK
E,18.72386337180499,235.26978108302467,378.04786457143416,PEAK
E,20.735938206331927,168.98996311624148,260.16275319193136,PEAK
E,22.46906257576604,211.42866256000096,106.72139822109008,OFF-PEAK
E,23.38839955573638,231.5561351866283,67.48528305561551,OFF-PEAK
A,0.0,155.64054497715478,97.165966436821,OFF-PEAK
A,1.075625588760605,162.30004748782528,101.21740291154103,OFF-PEAK
A,2.2540151039364575,173.43958941651456,86.09791897470964,OFF-PEAK
A,2.949804801114853,194.02867430996136,87.26816926725736,OFF-PEAK
A,4.106012116892531,184.0757279385581,84.68140581345725,OFF-PEAK
A,4.996712587644387,199.86815472116052,54.181170954159796,OFF-PEAK
A,6.1073087706816835,167.2652340422979,115.14912687185883,OFF-PEAK
A,6.343701110323906,161.31456519190417,62.44878062076261,OFF-PEAK
A,7.91200281822347,166.99281519410462,179.82155010990488,PEAK
A,8.95693054323049,164.85284402487983,163.48621436628687,PEAK
A,10.034268440997197,183.6711822776252,135.4090917199997,OFF-PEAK
A,12.392243398079366,199.58798882936512,175.21918098841934,PEAK
A,12.362781553577756,175.37219818040936,59.64732209775173,OFF-PEAK
A,13.273871154639876,193.5978658789686,90.53871494617044,OFF-PEAK
A,12.958728673263469,168.18636771163588,119.99668127969962,OFF-PEAK
A,15.071922500384801,181.293931689299,61.595108124654374,OFF-PEAK
A,16.770053927771624,155.91813264990844,60.01717786372091,OFF-PEAK
A,17.86365330870216,179.7345524563052,267.26000903537636,PEAK
A,17.694828936255885,169.20674549114784,277.79696222943403,PEAK
A,19.33455909940005,162.34372582054027,346.9901612271537,PEAK
A,20.626158643173966,155.7362304264228,282.58592053491907,PEAK
A,21.220467515506922,131.61128080347748,349.54283637168714,PEAK
A,21.5368018422973,144.3026149139446,107.48806862246579,OFF-PEAK
A,22.67388087996579,136.14521294718386,63.068382757475156,OFF-PEAK
B,0.0,227.13550533225478,102.85327350752935,OFF-PEAK
B,1.0846816518707538,196.4358721266333,47.41617431450075,OFF-PEAK
B,1.8412248608458774,242.32126931252375,113.10585737168475,OFF-PEAK
B,2.5015057290174885,195.90308472263277,51.442643384045454,OFF-PEAK
B,4.0266407235200115,205.41742695583727,52.4900473103437,OFF-PEAK
B,5.321173279862718,185.15539344862412,95.9512403305297,OFF-PEAK
B,6.517617409448778,218.72772998195495,61.326442717012455,OFF-PEAK
B,7.158606229970613,201.70704621038283,103.50410403454718,OFF-PEAK
B,8.10675958339975,242.71637283776118,174.98696733241587,PEAK
B,8.871017584379883,225.35690569816822,151.23289561052655,PEAK
B,10.11123389385374,256.26174530749313,183.8362929101931,PEAK
B,11.087002003638187,211.39716400132554,148.28071458207123,PEAK
B,11.77219844803641,232.07153207848543,114.40642023363577,OFF-PEAK
B,13.013861658449231,249.1451566670213,118.2831044455178,OFF-PEAK
B,15.577053772866888,236.14096801682138,75.21685018481423,OFF-PEAK
B,15.099341311031633,222.98748161969309,100.62402700648556,OFF-PEAK
B,17.109193422889007,225.44431940862847,93.72251911625857,OFF-PEAK
B,18.18142641152761,252.03523570546128,320.51433287495945,PEAK
B,17.75898673282289,235.6000080278517,352.54485469345155,PEAK
B,20.28146108679913,259.67743223730605,266.46090325020174,PEAK
B,20.480609799240142,223.4471961992534,331.11083316704156,PEAK
B,20.392883232870055,236.9035278940459,385.861713291227,PEAK
B,23.120202034786143,197.7735271996737,88.56890967334283,OFF-PEAK
B,23.146255282416394,215.6887676593378,50.25699477101899,OFF-PEAK
C,0.0,282.1845480381368,104.33257940176821,OFF-PEAK
C,1.0103645592665695,250.3030966662835,59.21894978492823,OFF-PEAK
C,1.864362809104055,234.7372077583661,100.61504319748316,OFF-PEAK
C,2.828494610348847,244.12747528226885,74.1400076175469,OFF-PEAK
C,4.452252984682188,285.07974413813787,49.97499803112226,OFF-PEAK
C,5.153509308717131,229.95054661896305,113.6397271272091,OFF-PEAK
C,6.3597912709284214,219.08425998058908,93.81631050723266,OFF-PEAK
C,7.117036578776872,268.64248606156997,53.094785747136335,OFF-PEAK
C,7.979861003303591,204.74853808580104,168.01768915241342,PEAK
C,8.163397816689772,244.23171823234279,158.8940616355505,PEAK
C,10.129252292549044,247.8308470134492,122.85024521981985,OFF-PEAK
C,11.444530063395781,223.42395788653224,158.31843946579633,PEAK
C,11.90558815584265,232.89975387299637,87.0045173558621,OFF-PEAK
C,12.934839331881568,248.5735978233372,75.08585178704197,OFF-PEAK
C,12.77804631256974,256.9353040829671,100.35401386889428,OFF-PEAK
C,15.905982206483037,272.1930953138762,102.50028103148412,OFF-PEAK
C,16.86239284356639,252.09402084534005,89.7411991935544,OFF-PEAK
C,17.515060778880734,237.03678448655214,286.0657488417042,PEAK
C,18.429531525874395,223.30099981108023,249.7301120746225,PEAK
C,19.49252092577163,223.59965988614684,277.684262994888,PEAK
C,20.58778856642208,214.74887445513434,276.48836076236097,PEAK
C,21.96365714128077,247.6414215034209,266.0507075728504,PEAK
C,21.730210203490003,215.3558615713308,65.32575271003401,OFF-PEAK
C,24.134801042832738,256.00573560620717,49.24793363064319,OFF-PEAK
D,0.0,178.5935881400492,115.30671622799578,OFF-PEAK
D,1.1008856805788592,168.50141402282824,71.3938433003103,OFF-PEAK
D,1.7833565710215398,193.5577493113677,69.3305975380924,OFF-PEAK
D,2.9999420951476896,150.14304779341805,93.97975010419822,OFF-PEAK
D,4.032620502136846,186.08800983479503,116.05297506839021,OFF-PEAK
D,4.985604922824506,163.92620342053058,58.61186739287197,OFF-PEAK
D,5.970168753203924,157.59807010794168,103.38346351546093,OFF-PEAK
D,7.550400822706026,190.1849770821593,114.3017646394442,OFF-PEAK
D,8.072547551515731,174.24197051903212,137.61149359715114,OFF-PEAK
D,9.232050579841001,167.66499994662,139.81266605355955,PEAK
D,9.41729995569828,136.76421129954755,195.8142488039767,PEAK
D,11.109863641456077,138.12418643216887,141.4744389480909,OFF-PEAK
D,11.217757732574533,141.68970124419104,72.23416082399343,OFF-PEAK
D,12.217655592214857,147.3013794177721,48.02588264026438,OFF-PEAK
D,14.344889137361248,144.43624781616265,83.3562123767963,OFF-PEAK
D,15.01755989059419,157.09344993102326,115.1034874921529,OFF-PEAK
D,16.625928025939423,172.94093362403012,99.19127335019688,OFF-PEAK
D,18.50038461944354,139.92622285530234,266.8864222259606,PEAK
D,17.91594186580421,141.47663838555658,333.4545325816732,PEAK
D,18.329804128950098,157.17835297082766,323.5591588908827,PEAK
D,20.2819650591207,162.88773701956592,301.35197490730957,PEAK
D,18.110664043026816,177.4409043486349,254.67888981276462,PEAK
D,22.874695139486658,177.93132500272588,65.3905130042797,OFF-PEAK
D,23.767051864677605,196.57977245238501,94.56151274069582,OFF-PEAK
E,0.0,200.64808357237862,121.16560188080385,OFF-PEAK
E,0.9573777391829085,210.86673802547728,65.54054492426765,OFF-PEAK
E,2.036872507673552,182.94840539983426,73.0414664240693,OFF-PEAK
E,3.176982034756835,191.61268350182806,63.55101474221655,OFF-PEAK
E,4.202850021022142,200.26792110131296,62.5512497146114,OFF-PEAK
E,4.3692491704009,222.42380718134928,54.36740722806317,OFF-PEAK
E,6.549934012281891,194.46560734312985,81.40938899699312,OFF-PEAK
E,6.586299380579524,191.56343240225564,81.89719522785485,OFF-PEAK
E,8.192425199170401,197.89866184131878,188.4692568297063,PEAK
E,9.292353271813523,200.77106185137177,173.65504436119667,PEAK
E,10.518343307818446,182.14647200633664,163.48166896089228,PEAK
E,10.515214671671634,186.3824857988718,152.1694354084349,PEAK
E,12.047571693259524,194.52875033702364,53.02924926895622,OFF-PEAK
E,13.573483008563162,202.8440192751523,86.0752206494778,OFF-PEAK
E,13.577633344460088,199.17778565104445,88.98323468090926,OFF-PEAK
E,15.150984580232553,221.23020263077095,86.3580365417625,OFF-PEAK
E,15.35969908028876,185.59590314301607,69.07178429534132,OFF-PEAK
E,18.27880950726643,181.5602022199947,351.9829169906917,PEAK
E,17.643041335201307,242.0766817569683,312.447004157933,PEAK
E,17.419616642128222,207.85044644721197,285.6294318276133,PEAK
E,22.14448987825978,218.6233937168504,366.1041581099173,PEAK
E,21.159595730276568,190.62268719402007,224.29248903897127,PEAK
E,22.792280010624157,234.2459031402769,108.11873602127454,OFF-PEAK
E,21.955081803840123,213.69747777608492,67.48236290943245,OFF-PEAK
A,0.0,171.95618554186115,104.74273759249414,OFF-PEAK
A,1.0462472980004853,167.40877337681562,100.30085888110976,OFF-PEAK
A,2.0592108621014362,160.75998875229823,90.25499847028992,OFF-PEAK
A,3.170773307674157,171.1360660781698,88.97250220946016,OFF-PEAK
A,3.938298378977218,188.23623140481448,79.8334951185875,OFF-PEAK
A,4.6567659173642255,206.5741759802192,51.53207770978879,OFF-PEAK
A,6.059018258819255,188.2704683373728,115.12088017693804,OFF-PEAK
A,7.569593191117127,168.14951833317647,54.29157709424452,OFF-PEAK
A,7.847264275734545,157.14140107417572,175.70980326562415,PEAK
A,9.068128967865505,153.8748555480853,162.53824433259769,PEAK
A,10.139416445648889,192.31635550196336,126.78937033865644,OFF-PEAK
A,10.178114714875429,203.21094914648242,176.39211890398025,PEAK
A,11.7668206088971,164.7017036989721,59.11377805813202,OFF-PEAK
A,12.57188697994309,198.414151288624,105.55060620303986,OFF-PEAK
A,13.800428458809309,187.59705714290104,118.41452098670295,OFF-PEAK
A,14.076977208471908,186.51851745343964,70.14777200644953,OFF-PEAK
A,16.459305119032944,152.13460076704885,50.42775970299597,OFF-PEAK
A,15.875038186304433,196.3536086768667,254.87394315268693,PEAK
A,16.462603739433177,170.0448621339633,283.9526076069686,PEAK
A,18.97105034290455,151.2276512733186,371.48922609612686,PEAK
A,18.136830954366385,148.02668677986398,275.1718243579785,PEAK
A,20.770644716527563,140.62445301873794,324.6494875718014,PEAK
A,19.042492314549612,148.79571991429233,99.6254148805034,OFF-PEAK
A,21.315662543879487,150.79032468647785,63.063279038059626,OFF-PEAK
B,0.0,226.49621954575585,96.30405496493181,OFF-PEAK
B,1.0571591369545894,189.91924223231075,53.98003856682244,OFF-PEAK
B,2.1151772533076367,242.17321352425674,110.10920360022477,OFF-PEAK
B,2.740999804473135,209.21334047069791,50.71706068731108,OFF-PEAK
B,3.8576805532364213,210.12792218594151,48.58415223369536,OFF-PEAK
B,5.009083960753534,201.4455470037601,109.71331310525274,OFF-PEAK
B,6.830899314790396,209.74896539584873,61.51032030684477,OFF-PEAK
B,6.471032960028191,221.1529139758977,96.67794756106596,OFF-PEAK
B,8.027524499022672,214.67530813977808,201.95088226960894,PEAK
B,9.090728575004132,263.4870243857042,161.35507681303443,PEAK
B,10.300351839641408,240.80292162272585,179.628091306026,PEAK
B,11.495613891452665,207.08931921521344,139.97620048054705,PEAK
B,12.215984623764875,285.0623764429234,105.50495198784535,OFF-PEAK
B,13.702288855425596,196.89634534111033,102.20404520119021,OFF-PEAK
B,13.865485761746001,244.5455297968755,73.52082478306627,OFF-PEAK
B,14.827673171797633,235.83152063744393,89.13413372879319,OFF-PEAK
B,14.94970301987382,230.6953479193988,91.32329201524782,OFF-PEAK
B,17.045665097572765,254.5301458172595,348.13456685843414,PEAK
B,19.7700804792189,244.34982136028327,339.2185676626265,PEAK
B,19.886218096148625,231.10214755292174,283.5166858301664,PEAK
B,20.65253377028366,209.8569656806945,329.6769381529096,PEAK
B,21.76003769656248,247.4504871146836,383.4698388318084,PEAK
B,22.23054227841009,222.8436963274835,86.56634892101891,OFF-PEAK
B,23.650010473185098,232.21142486588795,60.10888485685985,OFF-PEAK
C,0.0,298.7370485796956,106.80428683908185,OFF-PEAK
C,1.0569518980623935,252.50747180997982,64.01838972556916,OFF-PEAK
C,1.8183940859774936,273.5642820577219,105.40982877180183,OFF-PEAK
C,3.038862337591676,234.81085146670335,81.92597512150904,OFF-PEAK
C,4.18786988589039,257.18017665738944,49.551281377714986,OFF-PEAK
C,5.141174412489124,235.58940221560522,118.04294638529804,OFF-PEAK
C,5.893638030876387,237.01218596125753,90.73543477703407,OFF-PEAK
C,6.924168422741509,282.27123732131946,62.02586378744109,OFF-PEAK
C,7.9597731221712325,239.7372476770977,157.06203971799476,PEAK
C,8.368722865216577,228.84377451524216,175.550920281329,PEAK
C,10.336181005450653,249.53613433417598,120.52229951586321,OFF-PEAK
C,11.11513847216986,250.38758385249898,173.7464297111491,PEAK
C,12.73806428160691,222.76950332124167,94.20423792761623,OFF-PEAK
C,13.768983459365424,221.2465359005644,68.44994691277999,OFF-PEAK
C,15.053661251359433,229.35227683920706,96.71576363633365,OFF-PEAK
C,15.319192716927624,263.62078919272074,96.50815564897272,OFF-PEAK
C,17.21467641951064,243.18318712828693,96.31615059566988,OFF-PEAK
C,18.21211500461805,196.6467380106795,267.44594457014847,PEAK
C,19.632623252598037,251.8179856153651,287.20671242687155,PEAK
C,18.954643927624296,230.49144229512507,232.83618686428255,PEAK
C,20.08473371350738,221.44288557980934,271.80254918941876,PEAK
C,22.340315871026704,225.52771827936598,278.8409499829289,PEAK
C,21.720064424261164,235.79963069446202,63.693530039300676,OFF-PEAK
C,24.291102437806188,272.04543518638224,56.25903861790579,OFF-PEAK
D,0.0,161.1620935901985,118.96732659249803,OFF-PEAK
D,1.0025721981581703,170.94999850644768,77.753081538935,OFF-PEAK
D,1.7903985904924524,182.79905370358793,70.64182042822593,OFF-PEAK
D,2.913585503911049,157.39097728414345,90.93321311714105,OFF-PEAK
D,3.917044339428506,201.30220081344527,113.47850376245515,OFF-PEAK
D,5.113716790226978,156.27675791362174,51.81004464947428,OFF-PEAK
D,5.6416978020575055,185.05597021492312,110.10789698682166,OFF-PEAK
D,7.326014614695746,170.17026623668613,110.53004944599424,OFF-PEAK
D,7.8942164747943755,161.19289109794667,133.61197303222156,OFF-PEAK
D,9.574730872040924,158.50470659882896,170.65697718260148,PEAK
D,10.24612488489588,130.49202551602176,196.43136647910285,PEAK
D,10.387282796583328,155.76834631726052,131.94410998223984,OFF-PEAK
D,12.884753273123573,128.63182185884793,70.17356523406684,OFF-PEAK
D,13.911180732341034,138.78728410763887,50.60494107115312,OFF-PEAK
D,14.403255542793099,132.43267371988117,91.13610216699406,OFF-PEAK
D,15.970004581318818,159.02600049586005,108.04309795738872,OFF-PEAK
D,15.730680083756123,164.31335818100945,100.79143768072177,OFF-PEAK
D,15.772766375284947,154.4424348795295,241.94357249638946,PEAK
D,18.773941335512284,142.90107293724787,360.9277522684591,PEAK
D,18.897877459813987,155.49852711366213,364.88495464988563,PEAK
D,19.724795528790363,173.37171174695902,301.5313665515794,PEAK
D,21.737168759040046,176.55077876928925,267.0101619428717,PEAK
D,23.052146924383536,166.93446580191753,61.91840017100953,OFF-PEAK
D,23.08857896616964,187.9215848644912,99.00686943907186,OFF-PEAK
E,0.0,206.0323177545411,111.83666176654812,OFF-PEAK
E,0.9586730574175607,189.66362770551186,67.10763637554969,OFF-PEAK
E,2.024523156792797,183.20373344678305,79.51605575719113,OFF-PEAK
E,2.869515789330743,203.07494906874703,66.94343596073642,OFF-PEAK
E,3.6669963954614553,180.19328158239517,60.90419671824054,OFF-PEAK
E,5.313724581351769,222.72487623776777,48.31108586316836,OFF-PEAK
E,5.933822948259532,178.43503477424605,80.85326085384158,OFF-PEAK
E,7.212451641351581,199.01986479797822,85.00735901967053,OFF-PEAK
E,8.151570480234655,209.31556997062413,174.29004490188038,PEAK
E,8.592820761704221,197.0436659149844,178.2471255575371,PEAK
E,9.757018598637611,197.5737574560927,153.4428526185245,PEAK
E,9.934026699128095,151.80257132152218,155.240967695737,PEAK
E,12.21016559058395,208.81062041742018,57.64140530071886,OFF-PEAK
E,14.08686867434463,224.81966680693287,86.45355546476743,OFF-PEAK
E,12.188283759079077,227.08933116060726,92.19075899837438,OFF-PEAK
E,14.522574792721718,211.01738024300667,94.71187076395826,OFF-PEAK
E,16.240873269734973,166.83192926484534,67.0946188246034,OFF-PEAK
E,16.77285553767493,185.63692847473584,356.52337906350135,PEAK
E,17.345580400930555,220.44894989887004,342.92385879377014,PEAK
E,19.667506301774246,242.6905049625464,292.1698258939949,PEAK
E,17.425733326826222,203.85599518154385,354.5301579897519,PEAK
E,22.46556598546957,178.26260602987412,286.2594760712769,PEAK
E,20.613746729612075,212.64561917544705,112.04950858857616,OFF-PEAK
E,24.572700315393394,237.26684780084872,59.73070829055299,OFF-PEAK
A,0.0,172.00459254556233,102.37227062508894,OFF-PEAK
A,1.0235566301614742,154.81778046642893,104.90609235106207,OFF-PEAK
A,2.0731899234188087,186.79874257857344,90.24447131957994,OFF-PEAK
A,3.051079930984247,196.5322925178086,97.34150844830579,OFF-PEAK
A,3.9439023881574973,184.43085846467494,80.20147416159402,OFF-PEAK
A,5.014922977532962,189.31709600764844,55.233292228203624,OFF-PEAK
A,6.025152234395674,180.76360270652944,121.67024974574855,OFF-PEAK
A,7.417823540669848,148.30767532760717,51.0042759236652,OFF-PEAK
A,7.854811794693071,146.5450480930156,159.98925762373227,PEAK
A,9.559069529839348,171.87788348183528,156.54556833930633,PEAK
A,10.760392202058501,185.34473074275544,144.05131922237712,OFF-PEAK
A,11.099509925448563,196.86221862152146,164.8805659317253,PEAK
A,11.671723860281896,171.5273375849986,58.93393103689351,OFF-PEAK
A,13.47631926941303,197.8462571310454,83.7334665327714,OFF-PEAK
A,14.388297577000593,175.09638399772416,109.33938041941519,OFF-PEAK
A,15.87166445144743,177.02908757795714,67.12262854418773,OFF-PEAK
A,16.187709124864785,151.33117809546746,59.31699885173684,OFF-PEAK
A,15.627141067669609,173.76786375838813,266.5618886647584,PEAK
A,17.70693637074697,159.0936510237096,248.85863124385207,PEAK
A,17.765180237953324,152.84974572220878,312.89618293533033,PEAK
A,18.994139043379242,145.54982284219406,281.0542099322835,PEAK
A,21.881575515247818,137.0174362543183,368.1357921654573,PEAK
A,22.40668398538795,143.52202785568278,98.22849541100618,OFF-PEAK
A,23.611331316669236,144.36427322578305,59.810447636488945,OFF-PEAK
B,0.0,251.82668666106053,95.21003581009154,OFF-PEAK
B,1.0598737872311332,195.31895157406248,57.04173717067273,OFF-PEAK
B,1.9717597096415058,252.21738923153575,119.50967220810958,OFF-PEAK
B,2.78403870188208,185.64873443807764,48.52015257917094,OFF-PEAK
B,3.9311280782687152,216.78626854572784,52.0022889557327,OFF-PEAK
B,5.1458306800743,196.36421949617343,90.07209204536917,OFF-PEAK
B,5.887207981882041,233.25577694963363,60.0753979515913,OFF-PEAK
B,6.931271127229641,207.46121092775337,96.34269267731388,OFF-PEAK
B,8.541287036162506,229.50347139427163,205.24156969010386,PEAK
B,9.548336499852915,210.64058115828627,150.48931197443332,PEAK
B,9.095056014709709,231.28311583397613,186.53785891986576,PEAK
B,10.970574988507474,233.29870268790185,157.1459466923558,PEAK
B,11.210256315061757,244.68343900749852,101.85937739787529,OFF-PEAK
B,12.634207910704001,239.202052922105,101.62567687843328,OFF-PEAK
B,14.874545653987125,273.2273356141345,88.4426697399843,OFF-PEAK
B,15.624250818481492,223.7088095304731,106.6155155671787,OFF-PEAK
B,16.261529182728047,233.85637005655084,95.31592425206891,OFF-PEAK
B,16.914414767988866,225.7160912555929,356.8763261719955,PEAK
B,17.970115174551815,235.54430925740013,384.7992047560307,PEAK
B,18.492436433760737,224.37775427126942,245.94306566507075,PEAK
B,21.18373133475236,188.39801008377623,361.91522891261235,PEAK
B,20.68337915350433,228.45480679914496,375.094657995382,PEAK
B,20.912531303103826,221.37812399972464,88.85276219419498,OFF-PEAK
B,23.207279850804788,231.45042820459548,59.811504566284526,OFF-PEAK
C,0.0,249.79825143950967,97.76560941523957,OFF-PEAK
C,0.9922711335162357,251.12233105946797,63.481621787432495,OFF-PEAK
C,1.8447381293170044,235.5425437056971,104.46281002208798,OFF-PEAK
C,3.073672660587415,252.8580885612313,77.61401245217205,OFF-PEAK
C,3.8182271254731925,262.3191521656218,57.690925806273945,OFF-PEAK
C,5.22531639731054,237.1922271526542,116.95834570950322,OFF-PEAK
C,5.485367873796568,199.78309331898683,85.69345073393181,OFF-PEAK
C,7.506589665232873,263.48445915683385,63.811482036986675,OFF-PEAK
C,8.171392815566369,218.8755911430274,180.93899841393804,PEAK
C,9.966399327367355,236.5549205284251,168.18970521116495,PEAK
C,10.158551849277075,257.4510978348997,127.36250958685521,OFF-PEAK
C,10.451343790074073,228.04948531179505,148.78258107501816,PEAK
C,12.228282297693108,243.3464262288665,85.62012452621696,OFF-PEAK
C,11.68257812964141,246.00201172172476,68.59334900815344,OFF-PEAK
C,12.676590253161015,217.42465263215317,92.62909923339058,OFF-PEAK
C,14.054551200644251,277.3023052244445,97.66613989548732,OFF-PEAK
C,15.81690634165062,255.79739490612917,96.24159196123193,OFF-PEAK
C,14.687616060191994,193.41215087207723,268.7409859174106,PEAK
C,18.936925868380946,254.83016352223413,235.31412004649914,PEAK
C,19.792862146563763,217.8448264617653,254.51687527696814,PEAK
C,18.15337429350443,213.93954404304992,294.07170940327353,PEAK
C,20.6982341677184,240.83959696221817,291.8373679159745,PEAK
C,21.916937656012628,222.39984385375905,70.47148051507654,OFF-PEAK
C,23.75099323503325,253.24522706084886,47.581012949048976,OFF-PEAK
D,0.0,172.27670832352607,110.85526644891303,OFF-PEAK
D,0.9989193734763212,179.1194762242369,77.3510719477273,OFF-PEAK
D,1.821376446889284,181.63328901464413,69.26618390794708,OFF-PEAK
D,2.9914704700241552,149.43621878437247,90.7355405769983,OFF-PEAK
D,4.094783655682061,193.16796637187056,117.46528122919102,OFF-PEAK
D,5.2758847203411445,158.80244842171192,55.73631195171409,OFF-PEAK
D,6.093644060333677,179.55647486685672,110.14361327806535,OFF-PEAK
D,7.145421457286972,165.41609147260007,110.2926325433703,OFF-PEAK
D,8.046790680739388,162.2246678899388,138.32977750756564,OFF-PEAK
D,8.526448007916242,156.06985615626556,160.1032030342987,PEAK
D,10.234582247658853,133.19899455532104,179.0113744677033,PEAK
D,11.519558319260337,141.49602057338507,141.1861248584092,OFF-PEAK
D,11.398922173018432,127.3598717918664,65.3045900923047,OFF-PEAK
D,12.207974582194467,159.16944949288856,51.80068546672655,OFF-PEAK
D,13.771244685832498,145.2259508940231,79.24641254318098,OFF-PEAK
D,14.272084006687557,162.6151034490156,114.1538901076508,OFF-PEAK
D,15.939667912561289,167.8022410223757,108.5211494659004,OFF-PEAK
D,17.55010462200435,157.7279728066746,233.50119591377185,PEAK
D,17.088072680445645,139.12629197257178,380.83542870510115,PEAK
D,20.0470945994808,161.67198318211484,338.7092586279177,PEAK
D,20.12762886175294,166.92646625131226,288.35707211526307,PEAK
D,19.651876542287205,180.19368467146177,264.97281084578884,PEAK
D,21.117605137160094,170.94392343702444,61.47549340449081,OFF-PEAK
